"";"jahr";"gemnr";"n";"anz"
"3605";2014;"St. Jakob in Defereggen <70724>";"891,25";891,25
"3606";2014;"St. Johann im Walde <70725>";"277,75";277,75
"3607";2014;"St. Veit in Defereggen <70726>";"713,25";713,25
"3608";2014;"Schlaiten <70727>";"474,625";474,625
"3609";2014;"Sillian <70728>";"2040,375";2040,375
"3610";2014;"Strassen <70729>";"803";803
"3611";2014;"Tessenberg ^<70730>";"-";NA
"3612";2014;"Thurn <70731>";"611,375";611,375
"3613";2014;"Tristach <70732>";"1400,375";1400,375
"3614";2014;"Untertilliach <70733>";"243,625";243,625
"3615";2014;"Virgen <70734>";"2175,75";2175,75
"3616";2014;"Heinfels <70735>";"1022,375";1022,375
"3617";2014;"Bach <70801>";"649,125";649,125
"3618";2014;"Berwang <70802>";"563,125";563,125
"3619";2014;"Biberwier <70803>";"616,75";616,75
"3620";2014;"Bichlbach <70804>";"742,625";742,625
"3621";2014;"Breitenwang <70805>";"1498,25";1498,25
"3622";2014;"Ehenbichl <70806>";"829,125";829,125
"3623";2014;"Ehrwald <70807>";"2581,875";2581,875
"3624";2014;"Elbigenalp <70808>";"858,625";858,625
"3625";2014;"Elmen <70809>";"372,5";372,5
"3626";2014;"Forchach <70810>";"270,75";270,75
"3627";2014;"Grän <70811>";"612,25";612,25
"3628";2014;"Gramais <70812>";"45,625";45,625
"3629";2014;"Häselgehr <70813>";"665,75";665,75
"3630";2014;"Heiterwang <70814>";"502,125";502,125
"3631";2014;"Hinterhornbach <70815>";"90,875";90,875
"3632";2014;"Höfen <70816>";"1230,375";1230,375
"3633";2014;"Holzgau <70817>";"420,125";420,125
"3634";2014;"Jungholz <70818>";"279,875";279,875
"3635";2014;"Kaisers <70819>";"74,125";74,125
"3636";2014;"Lechaschau <70820>";"2027,75";2027,75
"3637";2014;"Lermoos <70821>";"1090,625";1090,625
"3638";2014;"Musau <70822>";"389,125";389,125
"3639";2014;"Namlos <70823>";"80,5";80,5
"3640";2014;"Nesselwängle <70824>";"428,75";428,75
"3641";2014;"Pfafflar <70825>";"112,125";112,125
"3642";2014;"Pflach <70826>";"1309";1309
"3643";2014;"Pinswang <70827>";"404,375";404,375
"3644";2014;"Reutte <70828>";"6294";6294
"3645";2014;"Schattwald <70829>";"427,25";427,25
"3646";2014;"Stanzach <70830>";"436,875";436,875
"3647";2014;"Steeg <70831>";"676,875";676,875
"3648";2014;"Tannheim <70832>";"1036,5";1036,5
"3649";2014;"Vils <70833>";"1497";1497
"3650";2014;"Vorderhornbach <70834>";"250,875";250,875
"3651";2014;"Wängle <70835>";"840,875";840,875
"3652";2014;"Weißenbach am Lech <70836>";"1274,5";1274,5
"3653";2014;"Zöblen <70837>";"216";216
"3654";2014;"Achenkirch <70901>";"2114,875";2114,875
"3655";2014;"Aschau im Zillertal <70902>";"1738,125";1738,125
"3656";2014;"Brandberg <70903>";"356,375";356,375
"3657";2014;"Bruck am Ziller <70904>";"1051,25";1051,25
"3658";2014;"Buch in Tirol <70905>";"2529,625";2529,625
"3659";2014;"Eben am Achensee <70907>";"2997,375";2997,375
"3660";2014;"Finkenberg <70908>";"1443,75";1443,75
"3661";2014;"Fügen <70909>";"3973,25";3973,25
"3662";2014;"Fügenberg <70910>";"1356,75";1356,75
"3663";2014;"Gallzein <70911>";"639";639
"3664";2014;"Gerlos <70912>";"775";775
"3665";2014;"Gerlosberg <70913>";"468,5";468,5
"3666";2014;"Hainzenberg <70914>";"704,5";704,5
"3667";2014;"Hart im Zillertal <70915>";"1549,25";1549,25
"3668";2014;"Hippach <70916>";"1414,625";1414,625
"3669";2014;"Jenbach <70917>";"6950,375";6950,375
"3670";2014;"Kaltenbach <70918>";"1251,25";1251,25
"3671";2014;"Mayrhofen <70920>";"3842,5";3842,5
"3672";2014;"Pill <70921>";"1146,25";1146,25
"3673";2014;"Ramsau im Zillertal <70922>";"1589,125";1589,125
"3674";2014;"Ried im Zillertal <70923>";"1239,875";1239,875
"3675";2014;"Rohrberg <70924>";"554,5";554,5
"3676";2014;"Schlitters <70925>";"1447";1447
"3677";2014;"Schwaz <70926>";"13201,625";13201,625
"3678";2014;"Schwendau <70927>";"1636,25";1636,25
"3679";2014;"Stans <70928>";"1925";1925
"3680";2014;"Steinberg am Rofan <70929>";"288";288
"3681";2014;"Strass im Zillertal <70930>";"827";827
"3682";2014;"Stumm <70931>";"1846,5";1846,5
"3683";2014;"Stummerberg <70932>";"843,5";843,5
"3684";2014;"Terfens <70933>";"2102";2102
"3685";2014;"Tux <70934>";"1915";1915
"3686";2014;"Uderns <70935>";"1677,625";1677,625
"3687";2014;"Vomp <70936>";"4786";4786
"3688";2014;"Weer <70937>";"1500,75";1500,75
"3689";2014;"Weerberg <70938>";"2403,25";2403,25
"3690";2014;"Wiesing <70939>";"2049,75";2049,75
"3691";2014;"Zell am Ziller <70940>";"1759,125";1759,125
"3692";2014;"Zellberg <70941>";"651";651
"3693";2015;"Innsbruck <70101>";"128310,25";128310,25
"3694";2015;"Arzl im Pitztal <70201>";"3047,125";3047,125
"3695";2015;"Haiming <70202>";"4522,125";4522,125
"3696";2015;"Imst <70203>";"9953,25";9953,25
"3697";2015;"Imsterberg <70204>";"768,875";768,875
"3698";2015;"Jerzens <70205>";"994,875";994,875
"3699";2015;"Karres <70206>";"601,875";601,875
"3700";2015;"Karrösten <70207>";"683,875";683,875
"3701";2015;"Längenfeld <70208>";"4448,375";4448,375
"3702";2015;"Mieming <70209>";"3512,625";3512,625
"3703";2015;"Mils bei Imst <70210>";"551,25";551,25
"3704";2015;"Mötz <70211>";"1267,625";1267,625
"3705";2015;"Nassereith <70212>";"2019,375";2019,375
"3706";2015;"Obsteig <70213>";"1264,125";1264,125
"3707";2015;"Oetz <70214>";"2352,125";2352,125
"3708";2015;"Rietz <70215>";"2193,375";2193,375
"3709";2015;"Roppen <70216>";"1751,75";1751,75
"3710";2015;"St. Leonhard im Pitztal <70217>";"1388,375";1388,375
"3711";2015;"Sautens <70218>";"1560,75";1560,75
"3712";2015;"Silz <70219>";"2512";2512
"3713";2015;"Sölden <70220>";"3163,75";3163,75
"3714";2015;"Stams <70221>";"1378,375";1378,375
"3715";2015;"Tarrenz <70222>";"2712,875";2712,875
"3716";2015;"Umhausen <70223>";"3151,75";3151,75
"3717";2015;"Wenns <70224>";"1963,875";1963,875
"3718";2015;"Absam <70301>";"6801";6801
"3719";2015;"Aldrans <70302>";"2529,75";2529,75
"3720";2015;"Ampass <70303>";"1806,5";1806,5
"3721";2015;"Axams <70304>";"5806,5";5806,5
"3722";2015;"Baumkirchen <70305>";"1232";1232
"3723";2015;"Birgitz <70306>";"1359,25";1359,25
"3724";2015;"Ellbögen <70307>";"1101,75";1101,75
"3725";2015;"Flaurling <70308>";"1285,875";1285,875
"3726";2015;"Fritzens <70309>";"2065,875";2065,875
"3727";2015;"Fulpmes <70310>";"4261,25";4261,25
"3728";2015;"Gnadenwald <70311>";"789,625";789,625
"3729";2015;"Götzens <70312>";"3991";3991
"3730";2015;"Gries am Brenner <70313>";"1339,5";1339,5
"3731";2015;"Gries im Sellrain <70314>";"598,25";598,25
"3732";2015;"Grinzens <70315>";"1408";1408
"3733";2015;"Gschnitz <70317>";"423,5";423,5
"3734";2015;"Hatting <70318>";"1377,875";1377,875
"3735";2015;"Inzing <70319>";"3704,625";3704,625
"3736";2015;"Kematen in Tirol <70320>";"2799,125";2799,125
"3737";2015;"Kolsass <70322>";"1573,375";1573,375
"3738";2015;"Kolsassberg <70323>";"793";793
"3739";2015;"Kreith ^<70324>";"-";NA
"3740";2015;"Lans <70325>";"1050,125";1050,125
"3741";2015;"Leutasch <70326>";"2280,125";2280,125
"3742";2015;"Matrei am Brenner <70370>";"-";NA
"3743";2015;"Matrei am Brenner ^<70327>";"933,125";933,125
"3744";2015;"Mieders <70328>";"1832,625";1832,625
"3745";2015;"Mils <70329>";"4233,375";4233,375
"3746";2015;"Mühlbachl ^<70330>";"1374";1374
"3747";2015;"Mutters <70331>";"2061,75";2061,75
"3748";2015;"Natters <70332>";"1975,875";1975,875
"3749";2015;"Navis <70333>";"1975";1975
"3750";2015;"Neustift im Stubaital <70334>";"4670,125";4670,125
"3751";2015;"Oberhofen im Inntal <70335>";"1751,375";1751,375
"3752";2015;"Obernberg am Brenner <70336>";"353,875";353,875
"3753";2015;"Oberperfuss <70337>";"2985,875";2985,875
"3754";2015;"Patsch <70338>";"971";971
"3755";2015;"Pettnau <70339>";"974,875";974,875
"3756";2015;"Pfaffenhofen <70340>";"1079,375";1079,375
"3757";2015;"Pfons ^<70341>";"1205,875";1205,875
"3758";2015;"Polling in Tirol <70342>";"1039,125";1039,125
"3759";2015;"Ranggen <70343>";"1041,875";1041,875
"3760";2015;"Reith bei Seefeld <70344>";"1303,25";1303,25
"3761";2015;"Rinn <70345>";"1794,875";1794,875
"3762";2015;"Rum <70346>";"9018,625";9018,625
"3763";2015;"St. Sigmund im Sellrain <70347>";"168,125";168,125
"3764";2015;"Scharnitz <70348>";"1338,75";1338,75
"3765";2015;"Schmirn <70349>";"864,625";864,625
"3766";2015;"Schönberg im Stubaital <70350>";"1012,625";1012,625
"3767";2015;"Seefeld in Tirol <70351>";"3379,125";3379,125
"3768";2015;"Sellrain <70352>";"1342,625";1342,625
"3769";2015;"Sistrans <70353>";"2199,75";2199,75
"3770";2015;"Hall in Tirol <70354>";"13617,25";13617,25
"3771";2015;"Steinach am Brenner <70355>";"3458,375";3458,375
"3772";2015;"Telfes im Stubai <70356>";"1523,625";1523,625
"3773";2015;"Telfs <70357>";"15301,375";15301,375
"3774";2015;"Thaur <70358>";"3856,75";3856,75
"3775";2015;"Trins <70359>";"1261,125";1261,125
"3776";2015;"Tulfes <70360>";"1495,375";1495,375
"3777";2015;"Unterperfuss <70361>";"218,125";218,125
"3778";2015;"Vals <70362>";"538,75";538,75
"3779";2015;"Vögelsberg ^<70363>";"-";NA
"3780";2015;"Völs <70364>";"6624,125";6624,125
"3781";2015;"Volders <70365>";"4422,375";4422,375
"3782";2015;"Wattenberg <70366>";"726,25";726,25
"3783";2015;"Wattens <70367>";"7801,75";7801,75
"3784";2015;"Wildermieming <70368>";"918,125";918,125
"3785";2015;"Zirl <70369>";"7975,75";7975,75
"3786";2015;"Aurach bei Kitzbühel <70401>";"1097,5";1097,5
"3787";2015;"Brixen im Thale <70402>";"2611,25";2611,25
"3788";2015;"Fieberbrunn <70403>";"4328,75";4328,75
"3789";2015;"Going am Wilden Kaiser <70404>";"1881";1881
"3790";2015;"Hochfilzen <70405>";"1142,5";1142,5
"3791";2015;"Hopfgarten im Brixental <70406>";"5619,625";5619,625
"3792";2015;"Itter <70407>";"1160,875";1160,875
"3793";2015;"Jochberg <70408>";"1552,625";1552,625
"3794";2015;"Kirchberg in Tirol <70409>";"5139,25";5139,25
"3795";2015;"Kirchdorf in Tirol <70410>";"3896,5";3896,5
"3796";2015;"Kitzbühel <70411>";"8296,875";8296,875
"3797";2015;"Kössen <70412>";"4223,875";4223,875
"3798";2015;"Oberndorf in Tirol <70413>";"2115,75";2115,75
"3799";2015;"Reith bei Kitzbühel <70414>";"1678,125";1678,125
"3800";2015;"St. Jakob in Haus <70415>";"771,75";771,75
"3801";2015;"St. Johann in Tirol <70416>";"9145";9145
"3802";2015;"St. Ulrich am Pillersee <70417>";"1740,875";1740,875
"3803";2015;"Schwendt <70418>";"801,5";801,5
"3804";2015;"Waidring <70419>";"1960,375";1960,375
"3805";2015;"Westendorf <70420>";"3650,625";3650,625
"3806";2015;"Alpbach <70501>";"2573,25";2573,25
"3807";2015;"Angath <70502>";"1005,625";1005,625
"3808";2015;"Bad Häring <70503>";"2605,25";2605,25
"3809";2015;"Brandenberg <70504>";"1512,625";1512,625
"3810";2015;"Breitenbach am Inn <70505>";"3368,25";3368,25
"3811";2015;"Brixlegg <70506>";"2892,125";2892,125
"3812";2015;"Buchberg am Kaiser ^<70507>";"-";NA
"3813";2015;"Ebbs <70508>";"5425,25";5425,25
"3814";2015;"Ellmau <70509>";"2717,25";2717,25
"3815";2015;"Erl <70510>";"1499,625";1499,625
"3816";2015;"Kirchbichl <70511>";"5582,625";5582,625
"3817";2015;"Kramsach <70512>";"4734,25";4734,25
"3818";2015;"Kufstein <70513>";"18549,625";18549,625
"3819";2015;"Kundl <70514>";"4172,25";4172,25
"3820";2015;"Langkampfen <70515>";"3899,125";3899,125
"3821";2015;"Mariastein <70516>";"351,875";351,875
"3822";2015;"Münster <70517>";"3249,5";3249,5
"3823";2015;"Niederndorf <70518>";"2653,5";2653,5
"3824";2015;"Niederndorferberg <70519>";"699,875";699,875
"3825";2015;"Radfeld <70520>";"2385";2385
"3826";2015;"Rattenberg <70521>";"406,625";406,625
"3827";2015;"Reith im Alpbachtal <70522>";"2711,125";2711,125
"3828";2015;"Rettenschöss <70523>";"478,75";478,75
"3829";2015;"Scheffau am Wilden Kaiser <70524>";"1364,5";1364,5
"3830";2015;"Schwoich <70525>";"2370,75";2370,75
"3831";2015;"Söll <70526>";"3576,875";3576,875
"3832";2015;"Thiersee <70527>";"2874,625";2874,625
"3833";2015;"Angerberg <70528>";"1869,375";1869,375
"3834";2015;"Walchsee <70529>";"1855,75";1855,75
"3835";2015;"Wildschönau <70530>";"4202,5";4202,5
"3836";2015;"Wörgl <70531>";"13176,625";13176,625
"3837";2015;"Faggen <70601>";"371,875";371,875
"3838";2015;"Fendels <70602>";"249,5";249,5
"3839";2015;"Fiss <70603>";"951,625";951,625
"3840";2015;"Fließ <70604>";"2950";2950
"3841";2015;"Flirsch <70605>";"943,75";943,75
"3842";2015;"Galtür <70606>";"775,75";775,75
"3843";2015;"Grins <70607>";"1393,875";1393,875
"3844";2015;"Ischgl <70608>";"1549,75";1549,75
"3845";2015;"Kappl <70609>";"2612,25";2612,25
"3846";2015;"Kaunerberg <70610>";"426";426
"3847";2015;"Kaunertal <70611>";"593,125";593,125
"3848";2015;"Kauns <70612>";"497,25";497,25
"3849";2015;"Ladis <70613>";"534,375";534,375
"3850";2015;"Landeck <70614>";"7778,625";7778,625
"3851";2015;"Nauders <70615>";"1559,625";1559,625
"3852";2015;"Pettneu am Arlberg <70616>";"1449,375";1449,375
"3853";2015;"Pfunds <70617>";"2547,875";2547,875
"3854";2015;"Pians <70618>";"805,875";805,875
"3855";2015;"Prutz <70619>";"1756,5";1756,5
"3856";2015;"Ried im Oberinntal <70620>";"1256,125";1256,125
"3857";2015;"St. Anton am Arlberg <70621>";"2380,25";2380,25
"3858";2015;"Schönwies <70622>";"1728,25";1728,25
"3859";2015;"See <70623>";"1205,375";1205,375
"3860";2015;"Serfaus <70624>";"1111,25";1111,25
"3861";2015;"Spiss <70625>";"120";120
"3862";2015;"Stanz bei Landeck <70626>";"573,5";573,5
"3863";2015;"Strengen <70627>";"1199,625";1199,625
"3864";2015;"Tobadill <70628>";"513";513
"3865";2015;"Tösens <70629>";"686,875";686,875
"3866";2015;"Zams <70630>";"3401,625";3401,625
"3867";2015;"Abfaltersbach <70701>";"648,375";648,375
"3868";2015;"Ainet <70702>";"910,75";910,75
"3869";2015;"Amlach <70703>";"474,25";474,25
"3870";2015;"Anras <70704>";"1252,875";1252,875
"3871";2015;"Assling <70705>";"1803,5";1803,5
"3872";2015;"Außervillgraten <70706>";"760,625";760,625
"3873";2015;"Dölsach <70707>";"2267,25";2267,25
"3874";2015;"Gaimberg <70708>";"845,625";845,625
"3875";2015;"Hopfgarten in Defereggen <70709>";"720,625";720,625
"3876";2015;"Innervillgraten <70710>";"949,25";949,25
"3877";2015;"Iselsberg-Stronach <70711>";"601,75";601,75
"3878";2015;"Kals am Großglockner <70712>";"1190";1190
"3879";2015;"Kartitsch <70713>";"807,875";807,875
"3880";2015;"Lavant <70714>";"305";305
"3881";2015;"Leisach <70715>";"750,25";750,25
"3882";2015;"Lienz <70716>";"11958,5";11958,5
"3883";2015;"Matrei in Osttirol <70717>";"4679,125";4679,125
"3884";2015;"Nikolsdorf <70718>";"870,125";870,125
"3885";2015;"Nußdorf-Debant <70719>";"3242,375";3242,375
"3886";2015;"Oberlienz <70720>";"1457,25";1457,25
"3887";2015;"Obertilliach <70721>";"689,125";689,125
"3888";2015;"Prägraten am Großvenediger <70723>";"1174,5";1174,5
"3889";2015;"St. Jakob in Defereggen <70724>";"876,875";876,875
"3890";2015;"St. Johann im Walde <70725>";"281,625";281,625
"3891";2015;"St. Veit in Defereggen <70726>";"700,375";700,375
"3892";2015;"Schlaiten <70727>";"474,25";474,25
"3893";2015;"Sillian <70728>";"2036";2036
"3894";2015;"Strassen <70729>";"795,375";795,375
"3895";2015;"Tessenberg ^<70730>";"-";NA
"3896";2015;"Thurn <70731>";"620,25";620,25
"3897";2015;"Tristach <70732>";"1392";1392
"3898";2015;"Untertilliach <70733>";"243,125";243,125
"3899";2015;"Virgen <70734>";"2182,375";2182,375
"3900";2015;"Heinfels <70735>";"1006,75";1006,75
"3901";2015;"Bach <70801>";"632,625";632,625
"3902";2015;"Berwang <70802>";"563,75";563,75
"3903";2015;"Biberwier <70803>";"628,875";628,875
"3904";2015;"Bichlbach <70804>";"736,75";736,75
"3905";2015;"Breitenwang <70805>";"1474,375";1474,375
"3906";2015;"Ehenbichl <70806>";"825,625";825,625
"3907";2015;"Ehrwald <70807>";"2559,375";2559,375
"3908";2015;"Elbigenalp <70808>";"878,25";878,25
"3909";2015;"Elmen <70809>";"375,875";375,875
"3910";2015;"Forchach <70810>";"266,125";266,125
"3911";2015;"Grän <70811>";"597,5";597,5
"3912";2015;"Gramais <70812>";"47,375";47,375
"3913";2015;"Häselgehr <70813>";"661,25";661,25
"3914";2015;"Heiterwang <70814>";"495";495
"3915";2015;"Hinterhornbach <70815>";"92,75";92,75
"3916";2015;"Höfen <70816>";"1209,625";1209,625
"3917";2015;"Holzgau <70817>";"418,5";418,5
"3918";2015;"Jungholz <70818>";"284,5";284,5
"3919";2015;"Kaisers <70819>";"74,875";74,875
"3920";2015;"Lechaschau <70820>";"1995";1995
"3921";2015;"Lermoos <70821>";"1110";1110
"3922";2015;"Musau <70822>";"388,125";388,125
"3923";2015;"Namlos <70823>";"76,875";76,875
"3924";2015;"Nesselwängle <70824>";"444,25";444,25
"3925";2015;"Pfafflar <70825>";"105,75";105,75
"3926";2015;"Pflach <70826>";"1341";1341
"3927";2015;"Pinswang <70827>";"413,25";413,25
"3928";2015;"Reutte <70828>";"6443,25";6443,25
"3929";2015;"Schattwald <70829>";"426,375";426,375
"3930";2015;"Stanzach <70830>";"442,5";442,5
"3931";2015;"Steeg <70831>";"677,625";677,625
"3932";2015;"Tannheim <70832>";"1046,25";1046,25
"3933";2015;"Vils <70833>";"1513,625";1513,625
"3934";2015;"Vorderhornbach <70834>";"246,875";246,875
"3935";2015;"Wängle <70835>";"892,75";892,75
"3936";2015;"Weißenbach am Lech <70836>";"1268,375";1268,375
"3937";2015;"Zöblen <70837>";"216";216
"3938";2015;"Achenkirch <70901>";"2143";2143
"3939";2015;"Aschau im Zillertal <70902>";"1777,5";1777,5
"3940";2015;"Brandberg <70903>";"363,625";363,625
"3941";2015;"Bruck am Ziller <70904>";"1069";1069
"3942";2015;"Buch in Tirol <70905>";"2536,375";2536,375
"3943";2015;"Eben am Achensee <70907>";"3070,25";3070,25
"3944";2015;"Finkenberg <70908>";"1438,5";1438,5
"3945";2015;"Fügen <70909>";"4011,125";4011,125
"3946";2015;"Fügenberg <70910>";"1351,5";1351,5
"3947";2015;"Gallzein <70911>";"640,625";640,625
"3948";2015;"Gerlos <70912>";"794,375";794,375
"3949";2015;"Gerlosberg <70913>";"468,625";468,625
"3950";2015;"Hainzenberg <70914>";"716,75";716,75
"3951";2015;"Hart im Zillertal <70915>";"1561,75";1561,75
"3952";2015;"Hippach <70916>";"1404,375";1404,375
"3953";2015;"Jenbach <70917>";"6989";6989
"3954";2015;"Kaltenbach <70918>";"1263,5";1263,5
"3955";2015;"Mayrhofen <70920>";"3829,25";3829,25
"3956";2015;"Pill <70921>";"1157";1157
"3957";2015;"Ramsau im Zillertal <70922>";"1591,375";1591,375
"3958";2015;"Ried im Zillertal <70923>";"1259,75";1259,75
"3959";2015;"Rohrberg <70924>";"561,125";561,125
"3960";2015;"Schlitters <70925>";"1444,75";1444,75
"3961";2015;"Schwaz <70926>";"13278,25";13278,25
"3962";2015;"Schwendau <70927>";"1660,125";1660,125
"3963";2015;"Stans <70928>";"1948,25";1948,25
"3964";2015;"Steinberg am Rofan <70929>";"285,625";285,625
"3965";2015;"Strass im Zillertal <70930>";"828,75";828,75
"3966";2015;"Stumm <70931>";"1850,625";1850,625
"3967";2015;"Stummerberg <70932>";"856,625";856,625
"3968";2015;"Terfens <70933>";"2142";2142
"3969";2015;"Tux <70934>";"1919,625";1919,625
"3970";2015;"Uderns <70935>";"1723,875";1723,875
"3971";2015;"Vomp <70936>";"4912,75";4912,75
"3972";2015;"Weer <70937>";"1519,625";1519,625
"3973";2015;"Weerberg <70938>";"2454,625";2454,625
"3974";2015;"Wiesing <70939>";"2055,75";2055,75
"3975";2015;"Zell am Ziller <70940>";"1732,625";1732,625
"3976";2015;"Zellberg <70941>";"650";650
"3977";2016;"Innsbruck <70101>";"131469,125";131469,125
"3978";2016;"Arzl im Pitztal <70201>";"3061";3061
"3979";2016;"Haiming <70202>";"4553,625";4553,625
"3980";2016;"Imst <70203>";"10252,25";10252,25
"3981";2016;"Imsterberg <70204>";"767,25";767,25
"3982";2016;"Jerzens <70205>";"990,875";990,875
"3983";2016;"Karres <70206>";"596";596
"3984";2016;"Karrösten <70207>";"679,875";679,875
"3985";2016;"Längenfeld <70208>";"4522,875";4522,875
"3986";2016;"Mieming <70209>";"3575,25";3575,25
"3987";2016;"Mils bei Imst <70210>";"563,5";563,5
"3988";2016;"Mötz <70211>";"1252,25";1252,25
"3989";2016;"Nassereith <70212>";"2034";2034
"3990";2016;"Obsteig <70213>";"1331,625";1331,625
"3991";2016;"Oetz <70214>";"2382,375";2382,375
"3992";2016;"Rietz <70215>";"2223,25";2223,25
"3993";2016;"Roppen <70216>";"1776,125";1776,125
"3994";2016;"St. Leonhard im Pitztal <70217>";"1387,25";1387,25
"3995";2016;"Sautens <70218>";"1605,5";1605,5
"3996";2016;"Silz <70219>";"2523,75";2523,75
"3997";2016;"Sölden <70220>";"3098,375";3098,375
"3998";2016;"Stams <70221>";"1435,5";1435,5
"3999";2016;"Tarrenz <70222>";"2721,75";2721,75
"4000";2016;"Umhausen <70223>";"3191,5";3191,5
"4001";2016;"Wenns <70224>";"1994,375";1994,375
"4002";2016;"Absam <70301>";"6961";6961
"4003";2016;"Aldrans <70302>";"2604,75";2604,75
"4004";2016;"Ampass <70303>";"1799,5";1799,5
"4005";2016;"Axams <70304>";"5847,625";5847,625
"4006";2016;"Baumkirchen <70305>";"1258,375";1258,375
"4007";2016;"Birgitz <70306>";"1399,875";1399,875
"4008";2016;"Ellbögen <70307>";"1103,875";1103,875
"4009";2016;"Flaurling <70308>";"1288,375";1288,375
"4010";2016;"Fritzens <70309>";"2091,25";2091,25
"4011";2016;"Fulpmes <70310>";"4320,25";4320,25
"4012";2016;"Gnadenwald <70311>";"792,875";792,875
"4013";2016;"Götzens <70312>";"3992,375";3992,375
"4014";2016;"Gries am Brenner <70313>";"1332,125";1332,125
"4015";2016;"Gries im Sellrain <70314>";"612,75";612,75
"4016";2016;"Grinzens <70315>";"1412,125";1412,125
"4017";2016;"Gschnitz <70317>";"421,125";421,125
"4018";2016;"Hatting <70318>";"1399,5";1399,5
"4019";2016;"Inzing <70319>";"3782";3782
"4020";2016;"Kematen in Tirol <70320>";"2837,625";2837,625
