"jahr";"gemnr";"yearmean_pop"
2019;"70803";619,25
2019;"70804";781,875
2019;"70805";1464,25
2019;"70806";826,75
2019;"70807";2603,375
2019;"70808";876,125
2019;"70809";378,625
2019;"70810";260,75
2019;"70811";592,375
2019;"70812";42
2019;"70813";682,75
2019;"70814";533,75
2019;"70815";91,5
2019;"70816";1208,5
2019;"70817";400,875
2019;"70818";295
2019;"70819";75,375
2019;"70820";2118,25
2019;"70821";1151,125
2019;"70822";386,375
2019;"70823";72,875
2019;"70824";459,625
2019;"70825";107,375
2019;"70826";1434,75
2019;"70827";412,125
2019;"70828";6808,5
2019;"70829";448,25
2019;"70830";462,875
2019;"70831";662,625
2019;"70832";1100,375
2019;"70833";1506,125
2019;"70834";250,25
2019;"70835";941
2019;"70836";1261,125
2019;"70837";228,875
2019;"70901";2200,625
2019;"70902";1840,375
2019;"70903";361,625
2019;"70904";1118,875
2019;"70905";2598,875
2019;"70907";3272,625
2019;"70908";1404,875
2019;"70909";4221,625
2019;"70910";1405,625
2019;"70911";677,25
2019;"70912";799,625
2019;"70913";468,25
2019;"70914";718,375
2019;"70915";1578,625
2019;"70916";1453,375
2019;"70917";7209,625
2019;"70918";1315,75
2019;"70920";3892,75
2019;"70921";1192,125
2019;"70922";1647,5
2019;"70923";1280
2019;"70924";579,25
2019;"70925";1491,5
2019;"70926";13704,125
2019;"70927";1780,75
2019;"70928";2123
2019;"70929";283,125
2019;"70930";848,375
2019;"70931";1916,375
2019;"70932";854,75
2019;"70933";2178
2019;"70934";1941,625
2019;"70935";1848,625
2019;"70936";5212
2019;"70937";1578,5
2019;"70938";2501,375
2019;"70939";2142
2019;"70940";1714,5
2019;"70941";653,75
2020;"70101";131524,75
2020;"70201";3161
2020;"70202";4752,125
2020;"70203";10834,875
2020;"70204";798,375
2020;"70205";940,375
2020;"70206";616
2020;"70207";680
2020;"70208";4765
2020;"70209";3817,25
2020;"70210";612
2020;"70211";1268,75
2020;"70212";2154,375
2020;"70213";1394,125
2020;"70214";2367,375
2020;"70215";2403,375
2020;"70216";1854,875
2020;"70217";1373,5
2020;"70218";1633,625
2020;"70219";2573,125
2020;"70220";2983,25
2020;"70221";1554,875
2020;"70222";2756,375
2020;"70223";3347,875
2020;"70224";2054
2020;"70301";7326,5
2020;"70302";2740,5
2020;"70303";1825,875
2020;"70304";6082,625
2020;"70305";1273,125
2020;"70306";1494,5
2020;"70307";1139,375
2020;"70308";1302,5
2020;"70309";2162,875
2020;"70310";4497,875
2020;"70311";826,75
2020;"70312";4120
2020;"70313";1331,25
2020;"70314";614,375
2020;"70315";1413,25
2020;"70317";436,25
2020;"70318";1467,75
2020;"70319";3976,625
2020;"70320";3002,125
2020;"70322";1623,875
2020;"70323";829,75
2020;"70325";1093,375
2020;"70326";2423,375
2020;"70328";1920,25
2020;"70329";4511,5
2020;"70331";2236,375
2020;"70332";2088,25
2020;"70333";2037
2020;"70334";4817
2020;"70335";1892,625
2020;"70336";376,625
2020;"70337";3088,125
2020;"70338";1062,625
2020;"70339";1063,125
2020;"70340";1152,75
2020;"70342";1264,75
2020;"70343";1108,625
2020;"70344";1437,25
2020;"70345";1947
2020;"70346";9315,25
2020;"70347";178,75
2020;"70348";1353
2020;"70349";878,75
2020;"70350";1096,5
2020;"70351";3494,125
2020;"70352";1330,875
2020;"70353";2248,75
2020;"70354";14207
2020;"70355";3652,625
2020;"70356";1596,625
2020;"70357";16098,125
2020;"70358";4088,75
2020;"70359";1330,75
2020;"70360";1664,375
2020;"70361";228,75
2020;"70362";532,875
2020;"70364";6953,125
2020;"70365";4483
2020;"70366";757,25
2020;"70367";8022
2020;"70368";974
2020;"70369";8137,125
2020;"70401";1120
2020;"70402";2630,375
2020;"70403";4383,25
2020;"70404";1896,125
2020;"70405";1261,5
2020;"70406";5652,75
2020;"70407";1179,75
2020;"70408";1517,625
2020;"70409";5224,75
2020;"70410";4003,625
2020;"70411";8230,75
2020;"70412";4437,5
2020;"70413";2322,5
2020;"70414";1684,25
2020;"70415";798,5
2020;"70416";9626,25
2020;"70417";1873
2020;"70418";864,75
2020;"70419";2037,5
2020;"70420";3680,5
2020;"70501";2535,375
2020;"70502";1022,125
2020;"70503";2831,75
2020;"70504";1519,875
2020;"70505";3486,5
2020;"70506";3038,625
2020;"70508";5676,875
2020;"70509";2864,25
2020;"70510";1551
2020;"70511";5863,625
2020;"70512";4969,5
2020;"70513";19501,375
2020;"70514";4755,875
2020;"70515";4164,5
2020;"70516";450
2020;"70517";3409,625
2020;"70518";2822
2020;"70519";713,875
2020;"70520";2568,125
2020;"70521";454,25
2020;"70522";2761,375
2020;"70523";550,625
2020;"70524";1474,375
2020;"70525";2562,25
2020;"70526";3705,125
2020;"70527";3065,5
2020;"70528";1913,375
2020;"70529";1990,125
2020;"70530";4290,75
2020;"70531";14115,75
2020;"70601";384,875
2020;"70602";271
2020;"70603";991
2020;"70604";3086,5
2020;"70605";990,125
2020;"70606";767,625
2020;"70607";1371,125
2020;"70608";1576,25
2020;"70609";2552,75
2020;"70610";433,5
2020;"70611";605,875
2020;"70612";503,25
2020;"70613";536,25
2020;"70614";7635,375
2020;"70615";1531,25
2020;"70616";1479,75
2020;"70617";2586,625
2020;"70618";798,375
2020;"70619";1879,875
2020;"70620";1250,5
2020;"70621";2348,125
2020;"70622";1672,5
2020;"70623";1256,25
2020;"70624";1143
2020;"70625";100,375
2020;"70626";580,125
2020;"70627";1242,5
2020;"70628";512,875
2020;"70629";761
2020;"70630";3420,875
2020;"70701";648,625
2020;"70702";918,625
2020;"70703";494,875
2020;"70704";1231,125
2020;"70705";1790,875
2020;"70706";745,125
2020;"70707";2316,375
2020;"70708";870,75
2020;"70709";687,125
2020;"70710";907,25
2020;"70711";609,625
2020;"70712";1126
2020;"70713";769,75
2020;"70714";334,375
2020;"70715";710,5
2020;"70716";11926,5
2020;"70717";4643,5
2020;"70718";888,125
2020;"70719";3383,375
2020;"70720";1460,875
2020;"70721";659,125
2020;"70723";1145,875
2020;"70724";833,125
2020;"70725";297,625
2020;"70726";638,625
2020;"70727";456,375
2020;"70728";2033,75
2020;"70729";793,875
2020;"70731";619,75
2020;"70732";1447,875
2020;"70733";224,25
2020;"70734";2202,875
2020;"70735";1003,5
2020;"70801";636,625
2020;"70802";591,375
2020;"70803";628,375
2020;"70804";785,25
2020;"70805";1473,125
2020;"70806";820
2020;"70807";2590,875
2020;"70808";880,875
2020;"70809";390,5
2020;"70810";259,625
2020;"70811";589,375
2020;"70812";41
2020;"70813";671,5
2020;"70814";533
2020;"70815";92,625
2020;"70816";1224,875
2020;"70817";391
2020;"70818";304
2020;"70819";76,125
2020;"70820";2083,125
2020;"70821";1142,375
2020;"70822";389,75
2020;"70823";70,25
2020;"70824";462
2020;"70825";102,5
2020;"70826";1466
2020;"70827";404,25
2020;"70828";6954,375
2020;"70829";451,5
2020;"70830";475,125
2020;"70831";661,625
2020;"70832";1117,875
2020;"70833";1489,375
2020;"70834";251,625
2020;"70835";929,125
2020;"70836";1259,875
2020;"70837";239,125
2020;"70901";2180,125
2020;"70902";1852,25
2020;"70903";367
2020;"70904";1125,625
2020;"70905";2601,875
2020;"70907";3319,5
2020;"70908";1423
2020;"70909";4206,875
2020;"70910";1452,25
2020;"70911";679,25
2020;"70912";800,75
2020;"70913";472,75
2020;"70914";720
2020;"70915";1592,875
2020;"70916";1446,625
2020;"70917";7201,875
2020;"70918";1321,75
2020;"70920";3895,25
2020;"70921";1202,5
2020;"70922";1660,375
2020;"70923";1277,875
2020;"70924";580,25
2020;"70925";1514,875
2020;"70926";13798,125
2020;"70927";1760,75
2020;"70928";2157,625
2020;"70929";286,875
2020;"70930";846,5
2020;"70931";1927,5
2020;"70932";850,875
2020;"70933";2188,5
2020;"70934";1926,875
2020;"70935";1840
2020;"70936";5261,25
2020;"70937";1638
2020;"70938";2498,25
2020;"70939";2151
2020;"70940";1684,125
2020;"70941";671,375
2021;"70101";130542
2021;"70201";3150,75
2021;"70202";4787,875
2021;"70203";10895,375
2021;"70204";807,125
2021;"70205";930,625
2021;"70206";615,25
2021;"70207";692,5
2021;"70208";4791,875
2021;"70209";3880,375
2021;"70210";619,625
2021;"70211";1321,25
2021;"70212";2181
2021;"70213";1395
2021;"70214";2327,875
2021;"70215";2467,125
2021;"70216";1883,625
2021;"70217";1399,5
2021;"70218";1626,25
2021;"70219";2571,5
2021;"70220";2971,125
2021;"70221";1554,25
2021;"70222";2780,25
2021;"70223";3398
2021;"70224";2092
2021;"70301";7321,375
2021;"70302";2781,375
2021;"70303";1820,25
2021;"70304";6143
2021;"70305";1295,375
2021;"70306";1484,25
2021;"70307";1142,375
2021;"70308";1319
2021;"70309";2154,125
2021;"70310";4458,875
2021;"70311";835
2021;"70312";4125,625
2021;"70313";1322,375
2021;"70314";616,125
2021;"70315";1430,5
2021;"70317";442,625
2021;"70318";1490
2021;"70319";3986,75
2021;"70320";3012,625
2021;"70322";1672,125
2021;"70323";828,625
2021;"70325";1117,5
2021;"70326";2445,125
2021;"70328";1956,75
2021;"70329";4590,5
2021;"70331";2239
2021;"70332";2094,625
2021;"70333";2055,625
2021;"70334";4848,375
2021;"70335";1900
2021;"70336";385,125
2021;"70337";3087
2021;"70338";1095
2021;"70339";1070
2021;"70340";1199,25
2021;"70342";1291
2021;"70343";1108,375
2021;"70344";1423,75
2021;"70345";1954,375
2021;"70346";9309,25
2021;"70347";182,875
2021;"70348";1376,5
2021;"70349";885
2021;"70350";1096,625
2021;"70351";3515,125
2021;"70352";1344,625
2021;"70353";2270,125
2021;"70354";14312,125
2021;"70355";3658,25
2021;"70356";1608,25
2021;"70357";16093,75
2021;"70358";4173,5
2021;"70359";1345,875
2021;"70360";1695
2021;"70361";234,375
2021;"70362";525,75
2021;"70364";6978,875
2021;"70365";4527,75
2021;"70366";780,75
2021;"70367";8043,375
2021;"70368";987,5
2021;"70369";8192,375
2021;"70401";1131,25
2021;"70402";2630,25
2021;"70403";4444,5
2021;"70404";1928,125
2021;"70405";1274,125
2021;"70406";5673,75
2021;"70407";1182,375
2021;"70408";1529,875
2021;"70409";5320,875
2021;"70410";4055,375
2021;"70411";8226,875
2021;"70412";4453,625
2021;"70413";2331,625
2021;"70414";1709,375
2021;"70415";810,875
2021;"70416";9700,375
2021;"70417";1888
2021;"70418";888,625
2021;"70419";2059,25
2021;"70420";3671,375
2021;"70501";2532,75
2021;"70502";1024,5
2021;"70503";2886,125
2021;"70504";1543,5
2021;"70505";3509,5
2021;"70506";3061,625
2021;"70508";5749,25
2021;"70509";2866,125
2021;"70510";1564
2021;"70511";5896,625
2021;"70512";4978
2021;"70513";19546,875
2021;"70514";4816,125
2021;"70515";4191
2021;"70516";456,5
2021;"70517";3476,625
2021;"70518";2831,75
2021;"70519";727
2021;"70520";2550,625
2021;"70521";443
2021;"70522";2775,625
2021;"70523";565,125
2021;"70524";1520,75
2021;"70525";2557,625
2021;"70526";3734,25
2021;"70527";3105,875
2021;"70528";1923,5
2021;"70529";2075,375
2021;"70530";4320,625
2021;"70531";14267,125
2021;"70601";387,75
2021;"70602";278
2021;"70603";1001,75
2021;"70604";3095,125
2021;"70605";990,5
2021;"70606";773
2021;"70607";1376
2021;"70608";1559,75
2021;"70609";2528,5
2021;"70610";447,5
2021;"70611";613,25
2021;"70612";500,25
2021;"70613";539,125
2021;"70614";7675,5
2021;"70615";1552,625
2021;"70616";1460,75
2021;"70617";2582,25
2021;"70618";784,125
2021;"70619";1862
2021;"70620";1248,75
2021;"70621";2357,75
2021;"70622";1682
2021;"70623";1263,5
2021;"70624";1147,375
2021;"70625";95,625
2021;"70626";576,125
2021;"70627";1237,75
2021;"70628";511,875
2021;"70629";759,875
2021;"70630";3490,125
2021;"70701";645
2021;"70702";925
2021;"70703";494,125
2021;"70704";1229,625
2021;"70705";1774,25
2021;"70706";740,875
2021;"70707";2304,25
2021;"70708";884,25
2021;"70709";682,25
2021;"70710";911,125
2021;"70711";608,625
2021;"70712";1122,125
2021;"70713";754,5
2021;"70714";343,125
2021;"70715";707
2021;"70716";11916,25
2021;"70717";4629,875
2021;"70718";892,375
2021;"70719";3412,875
2021;"70720";1464,25
2021;"70721";661
2021;"70723";1145,25
2021;"70724";829,25
2021;"70725";300,625
2021;"70726";635
2021;"70727";454
2021;"70728";2041,625
2021;"70729";791,75
2021;"70731";628,75
2021;"70732";1473,875
2021;"70733";223,375
2021;"70734";2207,875
2021;"70735";1004,875
2021;"70801";636,75
2021;"70802";587,25
2021;"70803";632,625
2021;"70804";768,375
2021;"70805";1475,75
2021;"70806";834,125
2021;"70807";2601,375
2021;"70808";891,25
2021;"70809";393,125
2021;"70810";259,5
2021;"70811";601,5
2021;"70812";41
2021;"70813";668,625
2021;"70814";531,75
2021;"70815";94,75
2021;"70816";1253,25
2021;"70817";375,75
2021;"70818";299,75
2021;"70819";77,875
2021;"70820";2073,5
2021;"70821";1136,625
2021;"70822";386,625
2021;"70823";65,25
2021;"70824";463
2021;"70825";100,375
2021;"70826";1546,75
2021;"70827";406,25
2021;"70828";6978,625
2021;"70829";456,125
2021;"70830";494,375
2021;"70831";666,75
2021;"70832";1143,5
2021;"70833";1476
2021;"70834";265,25
2021;"70835";952
2021;"70836";1261,5
2021;"70837";242,625
2021;"70901";2198,75
2021;"70902";1874,125
2021;"70903";367,875
2021;"70904";1138,125
2021;"70905";2612,5
2021;"70907";3373,625
2021;"70908";1423,125
2021;"70909";4264,75
2021;"70910";1450,125
2021;"70911";686,25
2021;"70912";798,5
2021;"70913";477,375
2021;"70914";731,5
2021;"70915";1615,875
2021;"70916";1442,375
2021;"70917";7225
2021;"70918";1318,625
2021;"70920";3917,625
2021;"70921";1202,625
2021;"70922";1674
2021;"70923";1278,25
2021;"70924";578,75
2021;"70925";1510,875
2021;"70926";13881,625
2021;"70927";1761
2021;"70928";2177,125
2021;"70929";290,5
2021;"70930";857,625
2021;"70931";1911,75
2021;"70932";857,25
2021;"70933";2246,75
2021;"70934";1932,625
2021;"70935";1855,75
2021;"70936";5292,75
2021;"70937";1675,375
2021;"70938";2481
2021;"70939";2156,875
2021;"70940";1674
2021;"70941";674,5
2022;"70101";130734,875
2022;"70201";3142,375
2022;"70202";4863,75
2022;"70203";11059,75
2022;"70204";824
2022;"70205";923,5
2022;"70206";628,25
2022;"70207";704
2022;"70208";4848,25
2022;"70209";3943,875
2022;"70210";647
2022;"70211";1348,625
2022;"70212";2222,625
2022;"70213";1444,5
2022;"70214";2383,75
2022;"70215";2503
2022;"70216";1898,125
2022;"70217";1446,5
2022;"70218";1618,5
2022;"70219";2584,625
2022;"70220";3012,625
2022;"70221";1573,375
2022;"70222";2813,625
2022;"70223";3427,875
2022;"70224";2137
2022;"70301";7320,375
2022;"70302";2807,25
2022;"70303";1855
2022;"70304";6243
2022;"70305";1292,75
2022;"70306";1493,25
2022;"70307";1151,875
2022;"70308";1315,875
2022;"70309";2175,125
2022;"70310";4517,25
2022;"70311";848
2022;"70312";4127
2022;"70313";1327,375
2022;"70314";623,25
2022;"70315";1472,125
2022;"70317";451,875
2022;"70318";1504,75
2022;"70319";3996
2022;"70320";3087
2022;"70322";1659,375
2022;"70323";838,25
2022;"70325";1135,5
2022;"70326";2510,625
2022;"70370";3562,625
2022;"70328";1989,375
2022;"70329";4624,125
2022;"70331";2277,375
2022;"70332";2112,25
2022;"70333";2060,625
2022;"70334";4944,25
2022;"70335";1898
2022;"70336";410,625
2022;"70337";3093,625
2022;"70338";1130,875
2022;"70339";1096,375
2022;"70340";1267,25
2022;"70342";1324,875
2022;"70343";1127
2022;"70344";1532,5
2022;"70345";1940,125
2022;"70346";9348
2022;"70347";185,875
2022;"70348";1423,625
2022;"70349";881,375
2022;"70350";1077,75
2022;"70351";3584,75
2022;"70352";1343,75
2022;"70353";2282
2022;"70354";14438,75
2022;"70355";3674,375
2022;"70356";1612
2022;"70357";16217,75
2022;"70358";4324
2022;"70359";1358,75
2022;"70360";1692,875
2022;"70361";244,625
2022;"70362";524,5
2022;"70364";7092,75
2022;"70365";4540,375
2022;"70366";778,5
2022;"70367";8142,25
2022;"70368";995
2022;"70369";8201
2022;"70401";1137,375
2022;"70402";2667,375
2022;"70403";4567,5
2022;"70404";1949,75
2022;"70405";1290
2022;"70406";5712,125
2022;"70407";1198,125
2022;"70408";1512,125
2022;"70409";5336,875
2022;"70410";4101,25
2022;"70411";8250,875
2022;"70412";4495,5
2022;"70413";2373,5
2022;"70414";1732,375
2022;"70415";830,5
2022;"70416";9797,625
2022;"70417";1942,125
2022;"70418";915,875
2022;"70419";2079,625
2022;"70420";3685,75
2022;"70501";2549,75
2022;"70502";1019,5
2022;"70503";2933,125
2022;"70504";1555,625
2022;"70505";3518,75
2022;"70506";3046,375
2022;"70508";5838
2022;"70509";2900,625
2022;"70510";1593,375
2022;"70511";5949,875
2022;"70512";5009
2022;"70513";19728,375
2022;"70514";4867,5
2022;"70515";4233,5
2022;"70516";452,5
2022;"70517";3528,375
2022;"70518";2857,375
2022;"70519";730,125
2022;"70520";2556,75
2022;"70521";453,875
2022;"70522";2820,125
2022;"70523";574,375
2022;"70524";1581,625
2022;"70525";2576,5
2022;"70526";3722,25
2022;"70527";3141,75
2022;"70528";1936
2022;"70529";2131,125
2022;"70530";4352,375
2022;"70531";14367,125
2022;"70601";387,5
2022;"70602";280,75
2022;"70603";1047,375
2022;"70604";3122,125
2022;"70605";1012
2022;"70606";777,25
2022;"70607";1367
2022;"70608";1590,375
2022;"70609";2530
2022;"70610";456,25
2022;"70611";625,625
2022;"70612";529,875
2022;"70613";535,625
2022;"70614";7610,875
2022;"70615";1562,5
2022;"70616";1461,625
2022;"70617";2587,5
2022;"70618";787,875
2022;"70619";1855,875
2022;"70620";1289,75
2022;"70621";2345,375
2022;"70622";1752,375
2022;"70623";1246,5
2022;"70624";1167,25
2022;"70625";100,625
2022;"70626";573,125
2022;"70627";1234,25
2022;"70628";504,875
2022;"70629";760
2022;"70630";3557,875
2022;"70701";643,625
2022;"70702";924,25
2022;"70703";517,5
2022;"70704";1229,125
2022;"70705";1761,125
2022;"70706";735,75
2022;"70707";2303,5
2022;"70708";878,25
2022;"70709";671,75
2022;"70710";902,625
2022;"70711";607,875
2022;"70712";1120
2022;"70713";746,5
2022;"70714";343,375
2022;"70715";707,875
2022;"70716";11949,125
2022;"70717";4619
2022;"70718";885,375
2022;"70719";3420,75
2022;"70720";1468,125
2022;"70721";671,25
2022;"70723";1141,5
2022;"70724";816,75
2022;"70725";304,5
2022;"70726";629,25
2022;"70727";450,375
2022;"70728";2031,125
2022;"70729";798,125
2022;"70731";627,25
2022;"70732";1520,25
2022;"70733";218,625
2022;"70734";2211,375
2022;"70735";1003,375
2022;"70801";645,875
2022;"70802";602,625
2022;"70803";648,5
2022;"70804";763,75
2022;"70805";1473,5
2022;"70806";836,75
2022;"70807";2621,25
2022;"70808";906,375
2022;"70809";392,625
2022;"70810";253,625
2022;"70811";613,5
2022;"70812";40,375
2022;"70813";672,75
2022;"70814";535,75
2022;"70815";93,125
2022;"70816";1264,125
2022;"70817";378,25
2022;"70818";294,125
2022;"70819";75,5
2022;"70820";2090
2022;"70821";1140,375
2022;"70822";385,375
2022;"70823";61,75
2022;"70824";463,875
2022;"70825";92,625
2022;"70826";1594,75
2022;"70827";420,875
2022;"70828";7084,625
2022;"70829";453,75
2022;"70830";513,625
2022;"70831";662,25
2022;"70832";1155,625
2022;"70833";1504,5
2022;"70834";274,125
2022;"70835";965,5
2022;"70836";1261,625
2022;"70837";245
2022;"70901";2246,125
2022;"70902";1882,625
2022;"70903";367,75
2022;"70904";1140,25
2022;"70905";2602,25
2022;"70907";3434,75
2022;"70908";1420,5
2022;"70909";4324
2022;"70910";1478,125
2022;"70911";706,5
2022;"70912";800,25
2022;"70913";485,375
2022;"70914";738,5
2022;"70915";1632,625
2022;"70916";1450,375
2022;"70917";7402,375
2022;"70918";1322,375
2022;"70920";3957
2022;"70921";1234,375
2022;"70922";1697,375
2022;"70923";1257,375
2022;"70924";574,375
2022;"70925";1545,625
2022;"70926";14007
2022;"70927";1790,875
2022;"70928";2199,75
2022;"70929";291,625
2022;"70930";854,5
2022;"70931";1903,875
2022;"70932";855,875
2022;"70933";2286
2022;"70934";1927,75
2022;"70935";1893,875
2022;"70936";5360,75
2022;"70937";1741
2022;"70938";2498,875
2022;"70939";2174
2022;"70940";1698,625
2022;"70941";671
2023;"70101";131568
2023;"70201";3151,375
2023;"70202";4896,875
2023;"70203";11111,125
2023;"70204";821,875
2023;"70205";914,625
2023;"70206";638,625
2023;"70207";715,5
2023;"70208";4894,5
2023;"70209";3957,375
2023;"70210";658,5
2023;"70211";1351,5
2023;"70212";2228,5
2023;"70213";1505,125
2023;"70214";2382,25
2023;"70215";2512,25
2023;"70216";1933,75
2023;"70217";1452,75
2023;"70218";1593,875
2023;"70219";2617,875
2023;"70220";3073,625
2023;"70221";1606,875
2023;"70222";2847,625
2023;"70223";3484,75
2023;"70224";2165
2023;"70301";7359,625
2023;"70302";2806,125
2023;"70303";1867,5
2023;"70304";6297,75
2023;"70305";1274,625
2023;"70306";1501,625
2023;"70307";1169,375
2023;"70308";1307,5
2023;"70309";2193,125
2023;"70310";4566,875
2023;"70311";853,25
2023;"70312";4170,875
2023;"70313";1349,25
2023;"70314";631,125
2023;"70315";1469,875
2023;"70317";454,125
2023;"70318";1512,25
2023;"70319";4075,5
2023;"70320";3271,125
2023;"70322";1659,875
2023;"70323";859
2023;"70325";1170
2023;"70326";2503
2023;"70370";3564,375
2023;"70328";1995,5
2023;"70329";4625,75
2023;"70331";2283,25
2023;"70332";2104,75
2023;"70333";2052
2023;"70334";5007,25
2023;"70335";1909,75
2023;"70336";404,75
2023;"70337";3094,875
2023;"70338";1139,625
2023;"70339";1105,375
2023;"70340";1285,625
2023;"70342";1374
2023;"70343";1125
2023;"70344";1564,375
2023;"70345";1934,375
2023;"70346";9405,625
2023;"70347";187,375
2023;"70348";1437,125
2023;"70349";872,5
2023;"70350";1068,125
2023;"70351";3606,875
2023;"70352";1339,125
2023;"70353";2288,875
2023;"70354";14681,375
2023;"70355";3697
2023;"70356";1617,5
2023;"70357";16256,375
2023;"70358";4363,375
2023;"70359";1379,25
2023;"70360";1720,25
2023;"70361";239,375
2023;"70362";523,875
2023;"70364";7248,375
2023;"70365";4551,625
2023;"70366";784,25
2023;"70367";8139,5
2023;"70368";1002,5
2023;"70369";8279,75
2023;"70401";1145
2023;"70402";2688,5
2023;"70403";4553,5
2023;"70404";1958,5
2023;"70405";1305,5
2023;"70406";5767,75
2023;"70407";1186,875
2023;"70408";1524,25
2023;"70409";5311,75
2023;"70410";4110,125
2023;"70411";8282
2023;"70412";4569,375
2023;"70413";2415,375
2023;"70414";1735,75
2023;"70415";828,125
2023;"70416";9874
2023;"70417";1940,625
2023;"70418";914,375
2023;"70419";2080,75
2023;"70420";3674
2023;"70501";2560,125
2023;"70502";1015,25
2023;"70503";2984,875
2023;"70504";1535,125
2023;"70505";3539,125
2023;"70506";3080,375
2023;"70508";5898,625
2023;"70509";2931,625
2023;"70510";1605,125
2023;"70511";6002,5
2023;"70512";5025,625
2023;"70513";20056,375
2023;"70514";4927,25
2023;"70515";4235,375
2023;"70516";444,375
2023;"70517";3581,375
2023;"70518";2878,125
2023;"70519";738,25
2023;"70520";2569
2023;"70521";459,125
2023;"70522";2805,5
2023;"70523";578,875
2023;"70524";1573,875
2023;"70525";2623,875
2023;"70526";3751,125
2023;"70527";3160,75
2023;"70528";1956,25
2023;"70529";2176,875
2023;"70530";4370,375
2023;"70531";14456
2023;"70601";390,25
2023;"70602";283,5
2023;"70603";1058,625
2023;"70604";3140,75
2023;"70605";1033,75
2023;"70606";778,625
2023;"70607";1362,25
2023;"70608";1611,625
2023;"70609";2542,375
2023;"70610";453,75
2023;"70611";632,875
2023;"70612";540
2023;"70613";547,75
2023;"70614";7615,875
2023;"70615";1569,75
2023;"70616";1457,625
2023;"70617";2605,125
2023;"70618";793,125
2023;"70619";1886,25
2023;"70620";1322,625
2023;"70621";2352
2023;"70622";1758,125
2023;"70623";1234,375
2023;"70624";1191,5
2023;"70625";100,375
2023;"70626";576,125
2023;"70627";1219,75
2023;"70628";496,875
2023;"70629";763,125
2023;"70630";3638,625
2023;"70701";643,75
2023;"70702";913
2023;"70703";524
2023;"70704";1219,625
2023;"70705";1752,25
2023;"70706";731,75
2023;"70707";2308,75
2023;"70708";874,875
2023;"70709";663,375
2023;"70710";896,375
2023;"70711";609,625
2023;"70712";1115,375
2023;"70713";758,25
2023;"70714";350,5
2023;"70715";709,625
2023;"70716";12025,125
2023;"70717";4612,75
2023;"70718";878
2023;"70719";3399,125
2023;"70720";1476,25
2023;"70721";667,625
2023;"70723";1128,875
2023;"70724";816
2023;"70725";302
2023;"70726";623,875
2023;"70727";467
2023;"70728";2016,625
2023;"70729";803,875
2023;"70731";634,5
2023;"70732";1518,625
2023;"70733";212,125
2023;"70734";2205,375
2023;"70735";1005,75
2023;"70801";647,875
2023;"70802";630,5
2023;"70803";663,125
2023;"70804";759,375
2023;"70805";1462,5
2023;"70806";827,25
2023;"70807";2597,875
2023;"70808";905,25
2023;"70809";396,375
2023;"70810";245,875
2023;"70811";611,125
2023;"70812";41,375
2023;"70813";678,125
2023;"70814";541,875
2023;"70815";92,5
2023;"70816";1277,75
2023;"70817";391,5
2023;"70818";298
2023;"70819";72,125
2023;"70820";2097,625
2023;"70821";1161,5
2023;"70822";383,125
2023;"70823";58,125
2023;"70824";470,875
2023;"70825";93,5
2023;"70826";1609,75
2023;"70827";420,375
2023;"70828";7202,25
2023;"70829";455,125
2023;"70830";515,25
2023;"70831";658,5
2023;"70832";1167,125
2023;"70833";1506,125
2023;"70834";270
2023;"70835";985,375
2023;"70836";1268,5
2023;"70837";250
2023;"70901";2269,25
2023;"70902";1866
2023;"70903";379,375
2023;"70904";1123,5
2023;"70905";2613,625
2023;"70907";3514,375
2023;"70908";1439,75
2023;"70909";4322
2023;"70910";1516,875
2023;"70911";706,5
2023;"70912";795,75
2023;"70913";482,875
2023;"70914";737,875
2023;"70915";1646
2023;"70916";1451
2023;"70917";7532,25
2023;"70918";1321,125
2023;"70920";3970,125
2023;"70921";1259,625
2023;"70922";1733,375
2023;"70923";1269,125
2023;"70924";572,25
2023;"70925";1566,375
2023;"70926";14356,625
2023;"70927";1834,25
2023;"70928";2222,875
2023;"70929";292,125
2023;"70930";845,75
2023;"70931";1930
2023;"70932";860,875
2023;"70933";2305,375
2023;"70934";1934,75
2023;"70935";1924,625
2023;"70936";5488,5
2023;"70937";1771,375
2023;"70938";2500,75
2023;"70939";2175,375
2023;"70940";1718,375
2023;"70941";661,75
2002;"70370";3621,5
2003;"70370";3620,5
2004;"70370";3603,875
2005;"70370";3560,5
2006;"70370";3538
2007;"70370";3527,75
2008;"70370";3517
2009;"70370";3490,625
2010;"70370";3463,25
2011;"70370";3472
2012;"70370";3456,375
2013;"70370";3443,625
2014;"70370";3467,25
2015;"70370";3513
2016;"70370";3548,375
2017;"70370";3559,125
2018;"70370";3554,375
2019;"70370";3583,25
2020;"70370";3597,625
2021;"70370";3591,125
2002;"70370";3621,5
2003;"70370";3620,5
2004;"70370";3603,875
2005;"70370";3560,5
2006;"70370";3538
2007;"70370";3527,75
2008;"70370";3517
2009;"70370";3490,625
2010;"70370";3463,25
2011;"70370";3472
2012;"70370";3456,375
2013;"70370";3443,625
2014;"70370";3467,25
2015;"70370";3513
2016;"70370";3548,375
2017;"70370";3559,125
2018;"70370";3554,375
2019;"70370";3583,25
2020;"70370";3597,625
2021;"70370";3591,125
