C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-12;15
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-13;14
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-14;4
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-15;11
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-16;11
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-17;7
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-18;6
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-19;12
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-20;5
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-21;6
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-22;7
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-23;8
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-24;5
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-25;3
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-26;12
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-27;13
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-28;7
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-29;14
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-30;13
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-31;9
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-32;18
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-33;17
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-34;6
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-35;12
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-36;14
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-37;17
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-38;17
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-39;14
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-40;10
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-41;15
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-42;15
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-43;9
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-44;19
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-45;11
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-46;12
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-47;17
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-48;11
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-49;15
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-50;14
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-51;17
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-52;20
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-53;15
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-54;16
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-55;12
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-56;23
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-57;16
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-58;15
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-59;21
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-60;16
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-61;25
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-62;16
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-63;27
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-64;17
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-65;17
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-66;14
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-67;14
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-68;13
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-69;6
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-70;15
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-71;11
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-72;11
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-73;18
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-74;8
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-75;12
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-76;4
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-77;4
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-78;6
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-79;7
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-80;8
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-81;5
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-82;4
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-83;5
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-84;8
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-85;5
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-86;4
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-88;4
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-89;2
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-90;2
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-91;1
A10-2023;C11-1;GRGEMAKT-10303;GALTEJ112-92;3
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-1;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-2;14
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-3;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-4;14
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-5;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-6;13
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-7;21
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-8;12
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-9;19
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-10;16
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-11;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-12;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-13;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-14;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-15;13
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-16;24
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-17;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-18;9
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-19;11
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-20;13
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-21;12
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-22;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-23;12
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-24;10
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-25;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-26;14
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-27;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-28;10
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-29;16
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-30;21
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-31;10
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-32;28
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-33;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-34;25
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-35;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-36;20
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-37;19
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-38;20
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-39;22
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-40;24
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-41;26
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-42;23
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-43;18
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-44;18
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-45;27
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-46;21
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-47;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-48;21
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-49;25
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-50;19
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-51;24
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-52;22
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-53;17
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-54;24
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-55;26
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-56;25
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-57;25
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-58;22
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-59;27
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-60;29
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-61;29
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-62;23
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-63;20
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-64;23
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-65;20
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-66;14
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-67;19
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-68;25
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-69;20
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-70;16
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-71;20
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-72;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-73;23
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-74;19
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-75;21
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-76;18
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-77;5
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-78;14
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-79;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-80;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-81;11
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-82;9
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-83;15
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-84;13
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-85;8
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-86;4
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-87;4
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-88;2
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-89;3
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-90;1
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-91;1
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-92;1
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-93;2
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-95;1
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-97;1
A10-2023;C11-1;GRGEMAKT-10304;GALTEJ112-98;1
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-1;3
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-2;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-3;8
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-4;6
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-5;3
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-6;4
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-7;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-8;11
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-9;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-10;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-11;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-12;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-13;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-14;2
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-15;6
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-16;8
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-17;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-18;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-19;11
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-20;15
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-21;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-22;4
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-23;6
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-24;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-25;8
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-26;10
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-27;12
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-28;12
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-29;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-30;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-31;10
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-32;6
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-33;12
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-34;4
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-35;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-36;6
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-37;12
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-38;8
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-39;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-40;11
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-41;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-42;11
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-43;13
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-44;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-45;11
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-46;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-47;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-48;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-49;16
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-50;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-51;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-52;15
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-53;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-54;12
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-55;12
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-56;11
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-57;10
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-58;15
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-59;13
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-60;14
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-61;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-62;8
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-63;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-64;4
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-65;15
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-66;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-67;7
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-68;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-69;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-70;12
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-71;11
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-72;9
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-73;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-74;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-75;10
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-76;4
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-77;2
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-78;2
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-79;4
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-80;1
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-82;3
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-83;4
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-84;2
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-85;2
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-86;1
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-87;5
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-88;3
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-92;1
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-93;1
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-94;1
A10-2023;C11-1;GRGEMAKT-10305;GALTEJ112-95;1
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-1;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-2;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-3;8
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-4;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-5;6
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-6;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-7;10
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-8;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-9;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-10;10
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-11;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-12;10
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-13;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-14;6
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-15;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-16;8
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-17;6
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-18;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-19;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-20;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-21;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-22;10
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-23;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-24;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-25;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-26;13
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-27;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-28;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-29;15
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-30;6
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-31;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-32;10
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-33;9
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-34;8
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-35;8
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-36;10
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-37;13
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-38;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-39;6
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-40;11
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-41;8
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-42;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-43;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-44;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-45;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-46;5
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-47;11
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-48;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-49;16
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-50;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-51;11
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-52;15
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-53;8
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-54;6
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-55;9
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-56;8
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-57;13
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-58;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-59;15
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-60;9
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-61;9
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-62;2
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-63;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-64;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-65;10
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-66;11
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-67;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-68;9
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-69;6
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-70;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-71;9
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-72;7
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-73;10
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-74;6
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-75;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-76;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-77;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-78;1
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-79;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-80;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-81;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-82;1
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-83;4
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-84;2
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-85;2
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-86;2
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-87;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-88;2
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-90;3
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-92;2
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-93;1
A10-2023;C11-1;GRGEMAKT-10306;GALTEJ112-96;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-1;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-3;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-4;3
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-5;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-6;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-8;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-9;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-10;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-12;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-13;4
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-14;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-15;4
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-16;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-17;4
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-18;3
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-19;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-20;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-21;3
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-22;3
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-24;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-25;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-26;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-27;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-29;5
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-30;3
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-32;3
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-33;3
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-34;6
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-35;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-36;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-37;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-38;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-39;6
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-40;1
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-41;4
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-42;3
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-43;2
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-44;4
A10-2023;C11-1;GRGEMAKT-10320;GALTEJ112-45;4
