"jahr","gemnr","gemname","geschl","alter","n","typ"
2025,"70217","St. Leonhard im Pitztal ","weiblich","10 bis 14 Jahre",40,"Ländlicher Raum"
2025,"70217","St. Leonhard im Pitztal ","weiblich","15 bis 19 Jahre",31,"Ländlicher Raum"
2025,"70217","St. Leonhard im Pitztal ","weiblich","20 bis 24 Jahre",30,"Ländlicher Raum"
2025,"70217","St. Leonhard im Pitztal ","weiblich","25 bis 29 Jahre",44,"Ländlicher Raum"
2025,"70217","St. Leonhard im Pitztal ","weiblich","30 bis 34 Jahre",43,"Ländlicher Raum"
2025,"70217","St. Leonhard im Pitztal ","weiblich","35 bis 39 Jahre",52,"Ländlicher Raum"
2025,"70217","St. Leonhard im Pitztal ","weiblich","40 bis 44 Jahre",50,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","bis 4 Jahre",37,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","5 bis 9 Jahre",33,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","10 bis 14 Jahre",43,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","15 bis 19 Jahre",55,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","20 bis 24 Jahre",51,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","25 bis 29 Jahre",40,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","30 bis 34 Jahre",53,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","35 bis 39 Jahre",59,"Ländlicher Raum"
2025,"70218","Sautens ","männlich","40 bis 44 Jahre",54,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","bis 4 Jahre",33,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","5 bis 9 Jahre",43,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","10 bis 14 Jahre",39,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","15 bis 19 Jahre",41,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","20 bis 24 Jahre",32,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","25 bis 29 Jahre",43,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","30 bis 34 Jahre",51,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","35 bis 39 Jahre",58,"Ländlicher Raum"
2025,"70218","Sautens ","weiblich","40 bis 44 Jahre",63,"Ländlicher Raum"
2025,"70219","Silz ","männlich","bis 4 Jahre",65,"Ländlicher Raum"
2025,"70219","Silz ","männlich","5 bis 9 Jahre",91,"Ländlicher Raum"
2025,"70219","Silz ","männlich","10 bis 14 Jahre",81,"Ländlicher Raum"
2025,"70219","Silz ","männlich","15 bis 19 Jahre",64,"Ländlicher Raum"
2025,"70219","Silz ","männlich","20 bis 24 Jahre",70,"Ländlicher Raum"
2025,"70219","Silz ","männlich","25 bis 29 Jahre",54,"Ländlicher Raum"
2025,"70219","Silz ","männlich","30 bis 34 Jahre",63,"Ländlicher Raum"
2025,"70219","Silz ","männlich","35 bis 39 Jahre",103,"Ländlicher Raum"
2025,"70219","Silz ","männlich","40 bis 44 Jahre",79,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","bis 4 Jahre",50,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","5 bis 9 Jahre",62,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","10 bis 14 Jahre",73,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","15 bis 19 Jahre",52,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","20 bis 24 Jahre",59,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","25 bis 29 Jahre",66,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","30 bis 34 Jahre",71,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","35 bis 39 Jahre",92,"Ländlicher Raum"
2025,"70219","Silz ","weiblich","40 bis 44 Jahre",86,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","bis 4 Jahre",85,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","5 bis 9 Jahre",54,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","10 bis 14 Jahre",87,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","15 bis 19 Jahre",79,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","20 bis 24 Jahre",83,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","25 bis 29 Jahre",91,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","30 bis 34 Jahre",123,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","35 bis 39 Jahre",122,"Ländlicher Raum"
2025,"70220","Sölden ","männlich","40 bis 44 Jahre",118,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","bis 4 Jahre",68,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","5 bis 9 Jahre",66,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","10 bis 14 Jahre",61,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","15 bis 19 Jahre",67,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","20 bis 24 Jahre",90,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","25 bis 29 Jahre",107,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","30 bis 34 Jahre",110,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","35 bis 39 Jahre",94,"Ländlicher Raum"
2025,"70220","Sölden ","weiblich","40 bis 44 Jahre",114,"Ländlicher Raum"
2025,"70221","Stams ","männlich","bis 4 Jahre",28,"Ländlicher Raum"
2025,"70221","Stams ","männlich","5 bis 9 Jahre",56,"Ländlicher Raum"
2025,"70221","Stams ","männlich","10 bis 14 Jahre",39,"Ländlicher Raum"
2025,"70221","Stams ","männlich","15 bis 19 Jahre",49,"Ländlicher Raum"
2025,"70221","Stams ","männlich","20 bis 24 Jahre",51,"Ländlicher Raum"
2025,"70221","Stams ","männlich","25 bis 29 Jahre",36,"Ländlicher Raum"
2025,"70221","Stams ","männlich","30 bis 34 Jahre",43,"Ländlicher Raum"
2025,"70221","Stams ","männlich","35 bis 39 Jahre",56,"Ländlicher Raum"
2025,"70221","Stams ","männlich","40 bis 44 Jahre",49,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","bis 4 Jahre",31,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","5 bis 9 Jahre",43,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","10 bis 14 Jahre",58,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","15 bis 19 Jahre",51,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","20 bis 24 Jahre",29,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","25 bis 29 Jahre",33,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","30 bis 34 Jahre",50,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","35 bis 39 Jahre",54,"Ländlicher Raum"
2025,"70221","Stams ","weiblich","40 bis 44 Jahre",57,"Ländlicher Raum"
2025,"70222","Tarrenz ","männlich","bis 4 Jahre",90,"Suburbaner Raum"
2025,"70222","Tarrenz ","männlich","5 bis 9 Jahre",93,"Suburbaner Raum"
2025,"70222","Tarrenz ","männlich","10 bis 14 Jahre",83,"Suburbaner Raum"
2025,"70222","Tarrenz ","männlich","15 bis 19 Jahre",68,"Suburbaner Raum"
2025,"70222","Tarrenz ","männlich","20 bis 24 Jahre",65,"Suburbaner Raum"
2025,"70222","Tarrenz ","männlich","25 bis 29 Jahre",64,"Suburbaner Raum"
2025,"70222","Tarrenz ","männlich","30 bis 34 Jahre",107,"Suburbaner Raum"
2025,"70222","Tarrenz ","männlich","35 bis 39 Jahre",110,"Suburbaner Raum"
2025,"70222","Tarrenz ","männlich","40 bis 44 Jahre",117,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","bis 4 Jahre",76,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","5 bis 9 Jahre",71,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","10 bis 14 Jahre",55,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","15 bis 19 Jahre",81,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","20 bis 24 Jahre",60,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","25 bis 29 Jahre",64,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","30 bis 34 Jahre",91,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","35 bis 39 Jahre",116,"Suburbaner Raum"
2025,"70222","Tarrenz ","weiblich","40 bis 44 Jahre",100,"Suburbaner Raum"
2025,"70223","Umhausen ","männlich","bis 4 Jahre",138,"Ländlicher Raum"
2025,"70223","Umhausen ","männlich","5 bis 9 Jahre",123,"Ländlicher Raum"
2025,"70223","Umhausen ","männlich","10 bis 14 Jahre",80,"Ländlicher Raum"
2025,"70223","Umhausen ","männlich","15 bis 19 Jahre",97,"Ländlicher Raum"
2025,"70223","Umhausen ","männlich","20 bis 24 Jahre",108,"Ländlicher Raum"
2025,"70223","Umhausen ","männlich","25 bis 29 Jahre",127,"Ländlicher Raum"
2025,"70223","Umhausen ","männlich","30 bis 34 Jahre",129,"Ländlicher Raum"
2025,"70223","Umhausen ","männlich","35 bis 39 Jahre",138,"Ländlicher Raum"
2025,"70223","Umhausen ","männlich","40 bis 44 Jahre",126,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","bis 4 Jahre",104,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","5 bis 9 Jahre",85,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","10 bis 14 Jahre",73,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","15 bis 19 Jahre",82,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","20 bis 24 Jahre",114,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","25 bis 29 Jahre",116,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","30 bis 34 Jahre",153,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","35 bis 39 Jahre",122,"Ländlicher Raum"
2025,"70223","Umhausen ","weiblich","40 bis 44 Jahre",120,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","bis 4 Jahre",45,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","5 bis 9 Jahre",75,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","10 bis 14 Jahre",52,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","15 bis 19 Jahre",56,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","20 bis 24 Jahre",68,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","25 bis 29 Jahre",54,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","30 bis 34 Jahre",70,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","35 bis 39 Jahre",77,"Ländlicher Raum"
2025,"70224","Wenns ","männlich","40 bis 44 Jahre",78,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","bis 4 Jahre",57,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","5 bis 9 Jahre",46,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","10 bis 14 Jahre",34,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","15 bis 19 Jahre",61,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","20 bis 24 Jahre",58,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","25 bis 29 Jahre",74,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","30 bis 34 Jahre",74,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","35 bis 39 Jahre",71,"Ländlicher Raum"
2025,"70224","Wenns ","weiblich","40 bis 44 Jahre",79,"Ländlicher Raum"
2025,"70301","Absam ","männlich","bis 4 Jahre",173,"Städte"
2025,"70301","Absam ","männlich","5 bis 9 Jahre",194,"Städte"
2025,"70301","Absam ","männlich","10 bis 14 Jahre",184,"Städte"
2025,"70301","Absam ","männlich","15 bis 19 Jahre",167,"Städte"
2025,"70301","Absam ","männlich","20 bis 24 Jahre",190,"Städte"
2025,"70301","Absam ","männlich","25 bis 29 Jahre",169,"Städte"
2025,"70301","Absam ","männlich","30 bis 34 Jahre",239,"Städte"
2025,"70301","Absam ","männlich","35 bis 39 Jahre",226,"Städte"
2025,"70301","Absam ","männlich","40 bis 44 Jahre",260,"Städte"
2025,"70301","Absam ","weiblich","bis 4 Jahre",183,"Städte"
2025,"70301","Absam ","weiblich","5 bis 9 Jahre",193,"Städte"
2025,"70301","Absam ","weiblich","10 bis 14 Jahre",167,"Städte"
2025,"70301","Absam ","weiblich","15 bis 19 Jahre",162,"Städte"
2025,"70301","Absam ","weiblich","20 bis 24 Jahre",160,"Städte"
2025,"70301","Absam ","weiblich","25 bis 29 Jahre",189,"Städte"
2025,"70301","Absam ","weiblich","30 bis 34 Jahre",229,"Städte"
2025,"70301","Absam ","weiblich","35 bis 39 Jahre",252,"Städte"
2025,"70301","Absam ","weiblich","40 bis 44 Jahre",263,"Städte"
2025,"70302","Aldrans ","männlich","bis 4 Jahre",74,"Städte"
2025,"70302","Aldrans ","männlich","5 bis 9 Jahre",92,"Städte"
2025,"70302","Aldrans ","männlich","10 bis 14 Jahre",78,"Städte"
2025,"70302","Aldrans ","männlich","15 bis 19 Jahre",72,"Städte"
2025,"70302","Aldrans ","männlich","20 bis 24 Jahre",78,"Städte"
2025,"70302","Aldrans ","männlich","25 bis 29 Jahre",85,"Städte"
2025,"70302","Aldrans ","männlich","30 bis 34 Jahre",100,"Städte"
2025,"70302","Aldrans ","männlich","35 bis 39 Jahre",105,"Städte"
2025,"70302","Aldrans ","männlich","40 bis 44 Jahre",98,"Städte"
2025,"70302","Aldrans ","weiblich","bis 4 Jahre",61,"Städte"
2025,"70302","Aldrans ","weiblich","5 bis 9 Jahre",84,"Städte"
2025,"70302","Aldrans ","weiblich","10 bis 14 Jahre",83,"Städte"
2025,"70302","Aldrans ","weiblich","15 bis 19 Jahre",65,"Städte"
2025,"70302","Aldrans ","weiblich","20 bis 24 Jahre",51,"Städte"
2025,"70302","Aldrans ","weiblich","25 bis 29 Jahre",86,"Städte"
2025,"70302","Aldrans ","weiblich","30 bis 34 Jahre",99,"Städte"
2025,"70302","Aldrans ","weiblich","35 bis 39 Jahre",83,"Städte"
2025,"70302","Aldrans ","weiblich","40 bis 44 Jahre",114,"Städte"
2025,"70303","Ampass ","männlich","bis 4 Jahre",36,"Suburbaner Raum"
2025,"70303","Ampass ","männlich","5 bis 9 Jahre",55,"Suburbaner Raum"
2025,"70303","Ampass ","männlich","10 bis 14 Jahre",46,"Suburbaner Raum"
2025,"70303","Ampass ","männlich","15 bis 19 Jahre",57,"Suburbaner Raum"
2025,"70303","Ampass ","männlich","20 bis 24 Jahre",45,"Suburbaner Raum"
2025,"70303","Ampass ","männlich","25 bis 29 Jahre",50,"Suburbaner Raum"
2025,"70303","Ampass ","männlich","30 bis 34 Jahre",49,"Suburbaner Raum"
2025,"70303","Ampass ","männlich","35 bis 39 Jahre",59,"Suburbaner Raum"
2025,"70303","Ampass ","männlich","40 bis 44 Jahre",81,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","bis 4 Jahre",36,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","5 bis 9 Jahre",47,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","10 bis 14 Jahre",40,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","15 bis 19 Jahre",62,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","20 bis 24 Jahre",38,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","25 bis 29 Jahre",36,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","30 bis 34 Jahre",71,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","35 bis 39 Jahre",69,"Suburbaner Raum"
2025,"70303","Ampass ","weiblich","40 bis 44 Jahre",74,"Suburbaner Raum"
2025,"70304","Axams ","männlich","bis 4 Jahre",179,"Suburbaner Raum"
2025,"70304","Axams ","männlich","5 bis 9 Jahre",165,"Suburbaner Raum"
2025,"70304","Axams ","männlich","10 bis 14 Jahre",131,"Suburbaner Raum"
2025,"70304","Axams ","männlich","15 bis 19 Jahre",156,"Suburbaner Raum"
2025,"70304","Axams ","männlich","20 bis 24 Jahre",142,"Suburbaner Raum"
2025,"70304","Axams ","männlich","25 bis 29 Jahre",147,"Suburbaner Raum"
2025,"70304","Axams ","männlich","30 bis 34 Jahre",203,"Suburbaner Raum"
2025,"70304","Axams ","männlich","35 bis 39 Jahre",216,"Suburbaner Raum"
2025,"70304","Axams ","männlich","40 bis 44 Jahre",227,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","bis 4 Jahre",167,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","5 bis 9 Jahre",130,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","10 bis 14 Jahre",166,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","15 bis 19 Jahre",152,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","20 bis 24 Jahre",119,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","25 bis 29 Jahre",135,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","30 bis 34 Jahre",217,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","35 bis 39 Jahre",249,"Suburbaner Raum"
2025,"70304","Axams ","weiblich","40 bis 44 Jahre",224,"Suburbaner Raum"
2025,"70305","Baumkirchen ","männlich","bis 4 Jahre",24,"Städte"
2025,"70305","Baumkirchen ","männlich","5 bis 9 Jahre",28,"Städte"
2025,"70305","Baumkirchen ","männlich","10 bis 14 Jahre",33,"Städte"
2025,"70305","Baumkirchen ","männlich","15 bis 19 Jahre",35,"Städte"
2025,"70305","Baumkirchen ","männlich","20 bis 24 Jahre",28,"Städte"
2025,"70305","Baumkirchen ","männlich","25 bis 29 Jahre",35,"Städte"
2025,"70305","Baumkirchen ","männlich","30 bis 34 Jahre",44,"Städte"
2025,"70305","Baumkirchen ","männlich","35 bis 39 Jahre",37,"Städte"
2025,"70305","Baumkirchen ","männlich","40 bis 44 Jahre",36,"Städte"
2025,"70305","Baumkirchen ","weiblich","bis 4 Jahre",27,"Städte"
2025,"70305","Baumkirchen ","weiblich","5 bis 9 Jahre",44,"Städte"
2025,"70305","Baumkirchen ","weiblich","10 bis 14 Jahre",27,"Städte"
2025,"70305","Baumkirchen ","weiblich","15 bis 19 Jahre",28,"Städte"
2025,"70305","Baumkirchen ","weiblich","20 bis 24 Jahre",25,"Städte"
2025,"70305","Baumkirchen ","weiblich","25 bis 29 Jahre",32,"Städte"
2025,"70305","Baumkirchen ","weiblich","30 bis 34 Jahre",34,"Städte"
2025,"70305","Baumkirchen ","weiblich","35 bis 39 Jahre",38,"Städte"
2025,"70305","Baumkirchen ","weiblich","40 bis 44 Jahre",40,"Städte"
2025,"70306","Birgitz ","männlich","bis 4 Jahre",24,"Suburbaner Raum"
2025,"70306","Birgitz ","männlich","5 bis 9 Jahre",41,"Suburbaner Raum"
2025,"70306","Birgitz ","männlich","10 bis 14 Jahre",43,"Suburbaner Raum"
2025,"70306","Birgitz ","männlich","15 bis 19 Jahre",48,"Suburbaner Raum"
2025,"70306","Birgitz ","männlich","20 bis 24 Jahre",28,"Suburbaner Raum"
2025,"70306","Birgitz ","männlich","25 bis 29 Jahre",40,"Suburbaner Raum"
2025,"70306","Birgitz ","männlich","30 bis 34 Jahre",42,"Suburbaner Raum"
2025,"70306","Birgitz ","männlich","35 bis 39 Jahre",46,"Suburbaner Raum"
2025,"70306","Birgitz ","männlich","40 bis 44 Jahre",64,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","bis 4 Jahre",33,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","5 bis 9 Jahre",43,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","10 bis 14 Jahre",34,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","15 bis 19 Jahre",26,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","20 bis 24 Jahre",33,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","25 bis 29 Jahre",37,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","30 bis 34 Jahre",50,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","35 bis 39 Jahre",54,"Suburbaner Raum"
2025,"70306","Birgitz ","weiblich","40 bis 44 Jahre",58,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","bis 4 Jahre",36,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","5 bis 9 Jahre",47,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","10 bis 14 Jahre",31,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","15 bis 19 Jahre",25,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","20 bis 24 Jahre",21,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","25 bis 29 Jahre",27,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","30 bis 34 Jahre",52,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","35 bis 39 Jahre",32,"Suburbaner Raum"
2025,"70307","Ellbögen ","männlich","40 bis 44 Jahre",34,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","bis 4 Jahre",29,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","5 bis 9 Jahre",29,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","10 bis 14 Jahre",34,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","15 bis 19 Jahre",24,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","20 bis 24 Jahre",33,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","25 bis 29 Jahre",37,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","30 bis 34 Jahre",39,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","35 bis 39 Jahre",49,"Suburbaner Raum"
2025,"70307","Ellbögen ","weiblich","40 bis 44 Jahre",36,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","bis 4 Jahre",43,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","5 bis 9 Jahre",27,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","10 bis 14 Jahre",35,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","15 bis 19 Jahre",40,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","20 bis 24 Jahre",35,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","25 bis 29 Jahre",31,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","30 bis 34 Jahre",36,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","35 bis 39 Jahre",49,"Suburbaner Raum"
2025,"70308","Flaurling ","männlich","40 bis 44 Jahre",35,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","bis 4 Jahre",28,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","5 bis 9 Jahre",48,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","10 bis 14 Jahre",38,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","15 bis 19 Jahre",29,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","20 bis 24 Jahre",40,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","25 bis 29 Jahre",38,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","30 bis 34 Jahre",36,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","35 bis 39 Jahre",57,"Suburbaner Raum"
2025,"70308","Flaurling ","weiblich","40 bis 44 Jahre",46,"Suburbaner Raum"
2025,"70309","Fritzens ","männlich","bis 4 Jahre",51,"Städte"
2025,"70309","Fritzens ","männlich","5 bis 9 Jahre",56,"Städte"
2025,"70309","Fritzens ","männlich","10 bis 14 Jahre",64,"Städte"
2025,"70309","Fritzens ","männlich","15 bis 19 Jahre",56,"Städte"
2025,"70309","Fritzens ","männlich","20 bis 24 Jahre",50,"Städte"
2025,"70309","Fritzens ","männlich","25 bis 29 Jahre",51,"Städte"
2025,"70309","Fritzens ","männlich","30 bis 34 Jahre",72,"Städte"
2025,"70309","Fritzens ","männlich","35 bis 39 Jahre",78,"Städte"
2025,"70309","Fritzens ","männlich","40 bis 44 Jahre",77,"Städte"
2025,"70309","Fritzens ","weiblich","bis 4 Jahre",51,"Städte"
2025,"70309","Fritzens ","weiblich","5 bis 9 Jahre",56,"Städte"
2025,"70309","Fritzens ","weiblich","10 bis 14 Jahre",71,"Städte"
2025,"70309","Fritzens ","weiblich","15 bis 19 Jahre",65,"Städte"
2025,"70309","Fritzens ","weiblich","20 bis 24 Jahre",45,"Städte"
