C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-79;18
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-80;15
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-81;19
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-82;22
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-83;34
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-84;21
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-85;16
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-86;11
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-87;20
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-88;11
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-89;14
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-90;8
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-91;13
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-92;7
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-93;4
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-94;2
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-95;1
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-96;1
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-97;2
A10-2012;C11-2;GRGEMAKT-60624;GALTEJ112-98;3
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-1;18
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-2;21
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-3;23
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-4;16
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-5;26
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-6;14
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-7;18
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-8;21
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-9;26
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-10;21
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-11;20
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-12;27
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-13;20
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-14;19
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-15;21
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-16;22
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-17;22
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-18;14
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-19;19
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-20;11
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-21;23
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-22;17
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-23;18
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-24;22
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-25;17
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-26;16
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-27;23
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-28;10
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-29;12
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-30;23
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-31;17
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-32;25
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-33;20
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-34;29
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-35;20
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-36;24
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-37;17
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-38;40
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-39;29
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-40;33
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-41;24
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-42;20
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-43;24
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-44;38
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-45;24
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-46;33
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-47;30
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-48;49
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-49;39
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-50;35
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-51;33
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-52;33
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-53;30
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-54;26
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-55;18
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-56;38
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-57;26
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-58;27
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-59;23
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-60;23
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-61;16
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-62;21
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-63;16
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-64;11
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-65;17
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-66;14
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-67;10
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-68;15
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-69;10
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-70;19
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-71;18
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-72;30
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-73;21
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-74;14
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-75;9
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-76;14
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-77;6
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-78;10
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-79;11
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-80;12
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-81;17
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-82;11
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-83;10
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-84;8
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-85;9
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-86;7
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-87;7
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-88;2
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-89;9
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-90;5
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-91;4
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-92;3
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-93;3
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-94;2
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-97;1
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-98;2
A10-2012;C11-2;GRGEMAKT-60626;GALTEJ112-99;1
A10-2012;C11-2;GRGEMAKT-60626;GALT5J100-21;1
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-1;12
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-2;10
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-3;13
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-4;13
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-5;14
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-6;9
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-7;8
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-8;9
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-9;6
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-10;9
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-11;8
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-12;8
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-13;17
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-14;10
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-15;14
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-16;22
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-17;14
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-18;10
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-19;9
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-20;12
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-21;20
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-22;13
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-23;13
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-24;13
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-25;14
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-26;11
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-27;19
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-28;16
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-29;19
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-30;25
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-31;22
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-32;16
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-33;9
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-34;19
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-35;11
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-36;23
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-37;19
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-38;7
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-39;18
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-40;16
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-41;22
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-42;27
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-43;27
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-44;28
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-45;19
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-46;25
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-47;27
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-48;28
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-49;27
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-50;15
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-51;27
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-52;26
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-53;34
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-54;20
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-55;23
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-56;15
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-57;14
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-58;11
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-59;17
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-60;17
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-61;18
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-62;20
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-63;11
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-64;9
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-65;8
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-66;19
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-67;10
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-68;16
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-69;17
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-70;7
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-71;11
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-72;26
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-73;17
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-74;16
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-75;13
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-76;10
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-77;9
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-78;14
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-79;6
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-80;15
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-81;10
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-82;12
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-83;5
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-84;8
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-85;10
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-86;12
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-87;14
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-88;6
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-89;15
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-90;10
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-91;8
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-92;8
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-93;3
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-94;4
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-95;1
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-96;1
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-97;1
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-98;1
A10-2012;C11-2;GRGEMAKT-60628;GALTEJ112-99;1
A10-2012;C11-2;GRGEMAKT-60628;GALT5J100-21;1
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-1;21
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-2;20
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-3;15
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-4;30
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-5;21
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-6;14
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-7;23
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-8;16
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-9;29
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-10;27
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-11;21
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-12;17
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-13;17
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-14;16
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-15;20
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-16;29
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-17;22
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-18;34
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-19;29
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-20;32
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-21;29
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-22;19
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-23;29
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-24;35
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-25;20
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-26;24
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-27;26
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-28;26
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-29;28
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-30;33
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-31;28
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-32;21
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-33;27
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-34;26
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-35;33
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-36;28
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-37;31
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-38;32
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-39;28
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-40;37
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-41;48
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-42;47
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-43;50
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-44;50
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-45;49
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-46;48
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-47;41
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-48;42
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-49;44
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-50;52
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-51;35
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-52;32
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-53;49
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-54;41
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-55;45
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-56;38
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-57;20
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-58;31
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-59;27
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-60;28
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-61;25
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-62;29
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-63;38
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-64;26
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-65;25
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-66;26
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-67;15
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-68;27
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-69;21
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-70;28
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-71;30
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-72;22
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-73;38
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-74;21
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-75;16
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-76;13
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-77;10
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-78;10
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-79;12
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-80;14
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-81;13
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-82;25
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-83;14
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-84;18
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-85;14
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-86;17
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-87;7
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-88;11
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-89;21
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-90;16
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-91;8
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-92;10
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-93;7
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-94;2
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-95;1
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-96;2
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-97;1
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-99;1
A10-2012;C11-2;GRGEMAKT-60629;GALTEJ112-100;1
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-1;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-2;7
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-3;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-4;9
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-5;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-6;12
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-7;11
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-8;17
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-9;12
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-10;17
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-11;15
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-12;15
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-13;14
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-14;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-15;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-16;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-17;16
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-18;14
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-19;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-20;9
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-21;12
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-22;9
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-23;7
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-24;9
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-25;15
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-26;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-27;12
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-28;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-29;15
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-30;16
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-31;21
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-32;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-33;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-34;11
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-35;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-36;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-37;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-38;27
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-39;22
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-40;24
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-41;18
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-42;25
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-43;25
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-44;20
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-45;20
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-46;17
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-47;23
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-48;26
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-49;22
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-50;19
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-51;16
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-52;32
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-53;22
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-54;16
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-55;26
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-56;16
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-57;20
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-58;19
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-59;14
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-60;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-61;17
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-62;14
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-63;14
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-64;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-65;22
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-66;11
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-67;7
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-68;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-69;13
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-70;12
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-71;12
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-72;15
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-73;22
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-74;8
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-75;5
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-76;9
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-77;14
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-78;11
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-79;8
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-80;9
A10-2012;C11-2;GRGEMAKT-60666;GALTEJ112-81;15
