C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-40;23
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-41;13
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-42;23
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-43;16
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-44;20
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-45;16
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-46;16
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-47;15
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-48;9
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-49;14
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-50;10
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-51;12
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-52;19
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-53;11
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-54;17
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-55;11
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-56;6
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-57;9
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-58;9
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-59;15
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-60;7
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-61;8
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-62;8
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-63;17
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-64;9
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-65;6
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-66;3
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-67;13
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-68;10
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-69;6
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-70;13
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-71;9
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-72;5
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-73;7
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-74;5
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-75;8
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-76;4
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-77;8
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-78;5
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-79;4
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-80;7
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-81;2
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-82;2
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-83;2
A10-2002;C11-1;GRGEMAKT-10303;GALTEJ112-88;1
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-1;10
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-2;12
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-3;8
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-4;12
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-5;15
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-6;11
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-7;10
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-8;18
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-9;14
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-10;5
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-11;20
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-12;22
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-13;17
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-14;10
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-15;16
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-16;16
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-17;17
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-18;12
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-19;12
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-20;17
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-21;10
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-22;13
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-23;9
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-24;14
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-25;12
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-26;12
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-27;12
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-28;7
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-29;16
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-30;19
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-31;16
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-32;13
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-33;17
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-34;22
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-35;21
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-36;18
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-37;20
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-38;25
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-39;31
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-40;20
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-41;20
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-42;21
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-43;22
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-44;17
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-45;17
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-46;20
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-47;25
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-48;22
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-49;15
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-50;26
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-51;15
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-52;30
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-53;21
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-54;22
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-55;21
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-56;12
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-57;18
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-58;14
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-59;22
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-60;13
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-61;19
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-62;27
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-63;22
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-64;17
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-65;8
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-66;6
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-67;14
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-68;16
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-69;7
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-70;6
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-71;16
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-72;13
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-73;15
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-74;5
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-75;17
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-76;8
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-77;9
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-78;7
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-79;9
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-80;4
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-81;13
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-82;2
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-83;2
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-84;4
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-85;1
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-86;2
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-88;2
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-89;1
A10-2002;C11-1;GRGEMAKT-10304;GALTEJ112-91;1
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-1;3
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-2;2
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-3;3
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-4;3
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-5;3
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-6;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-7;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-8;4
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-9;8
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-10;12
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-11;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-12;14
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-13;2
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-14;5
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-15;3
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-16;14
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-17;5
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-18;2
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-19;10
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-20;8
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-21;9
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-22;7
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-23;11
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-24;7
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-25;8
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-26;4
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-27;9
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-28;10
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-29;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-30;4
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-31;14
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-32;5
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-33;12
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-34;15
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-35;11
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-36;10
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-37;13
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-38;9
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-39;15
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-40;11
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-41;8
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-42;9
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-43;10
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-44;12
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-45;5
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-46;9
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-47;8
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-48;10
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-49;11
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-50;10
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-51;11
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-52;8
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-53;7
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-54;11
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-55;8
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-56;4
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-57;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-58;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-59;2
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-60;1
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-61;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-62;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-63;7
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-64;4
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-65;9
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-66;12
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-67;5
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-68;4
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-69;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-70;2
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-71;3
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-72;5
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-73;5
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-74;4
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-75;7
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-76;3
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-77;6
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-78;5
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-79;4
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-80;2
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-82;1
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-83;3
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-87;1
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-88;1
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-89;1
A10-2002;C11-1;GRGEMAKT-10305;GALTEJ112-93;1
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-1;10
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-2;5
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-3;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-4;7
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-5;13
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-6;5
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-7;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-8;12
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-9;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-10;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-11;11
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-12;9
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-13;9
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-14;6
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-15;10
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-16;9
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-17;6
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-18;7
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-19;15
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-20;9
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-21;10
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-22;6
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-23;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-24;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-25;5
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-26;7
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-27;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-28;12
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-29;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-30;12
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-31;13
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-32;7
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-33;7
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-34;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-35;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-36;16
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-37;11
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-38;16
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-39;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-40;11
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-41;2
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-42;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-43;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-44;10
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-45;12
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-46;9
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-47;11
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-48;6
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-49;7
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-50;10
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-51;9
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-52;10
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-53;7
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-54;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-55;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-56;5
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-57;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-58;8
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-59;3
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-60;5
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-61;3
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-62;10
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-63;3
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-64;2
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-65;5
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-66;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-67;11
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-68;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-69;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-70;2
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-71;5
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-72;2
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-73;10
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-74;6
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-75;12
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-76;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-77;2
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-78;6
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-79;2
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-80;4
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-81;1
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-82;3
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-83;1
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-84;1
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-85;1
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-87;1
A10-2002;C11-1;GRGEMAKT-10306;GALTEJ112-91;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-5;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-7;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-8;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-9;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-11;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-12;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-13;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-14;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-15;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-16;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-17;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-18;5
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-20;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-21;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-22;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-23;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-25;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-26;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-27;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-28;4
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-29;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-31;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-32;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-33;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-34;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-35;4
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-36;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-37;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-38;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-39;5
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-40;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-41;8
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-42;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-43;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-45;4
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-46;5
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-47;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-48;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-49;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-50;4
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-51;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-52;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-53;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-54;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-55;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-56;4
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-57;5
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-59;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-60;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-61;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-62;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-63;4
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-64;6
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-65;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-66;6
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-67;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-68;4
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-69;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-70;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-71;2
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-72;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-74;3
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-75;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-76;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-77;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-78;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-79;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-82;1
A10-2002;C11-1;GRGEMAKT-10320;GALTEJ112-93;1
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-1;10
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-2;12
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-3;10
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-4;11
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-5;11
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-6;18
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-7;20
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-8;13
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-9;8
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-10;9
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-11;8
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-12;7
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-13;9
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-14;10
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-15;11
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-16;15
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-17;9
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-18;9
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-19;11
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-20;10
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-21;14
A10-2002;C11-1;GRGEMAKT-10307;GALTEJ112-22;18
