jahr;gemnr;n
2005;Plainfeld <50328>;1202,875
2005;St. Georgen bei Salzburg <50329>;2751,125
2005;St. Gilgen <50330>;3713,875
2005;Schleedorf <50331>;959,125
2005;Seeham <50332>;1715,75
2005;Seekirchen Markt ^<50334>;-
2005;Straßwalchen <50335>;6857,5
2005;Strobl <50336>;3536,375
2005;Thalgau <50337>;5258,375
2005;Wals-Siezenheim <50338>;11430,5
2005;Seekirchen am Wallersee <50339>;9489,375
2005;Altenmarkt im Pongau <50401>;3574,875
2005;Bad Hofgastein <50402>;6940,375
2005;Bad Gastein <50403>;4976,25
2005;Bischofshofen <50404>;10073,75
2005;Dorfgastein <50405>;1669,5
2005;Eben im Pongau <50406>;2092,125
2005;Filzmoos <50407>;1392,75
2005;Flachau <50408>;2629,625
2005;Forstau <50409>;544,5
2005;Goldegg <50410>;2312,375
2005;Großarl <50411>;3732,625
2005;Hüttau <50412>;1566,375
2005;Hüttschlag <50413>;932,75
2005;Kleinarl <50414>;798,125
2005;Mühlbach am Hochkönig <50415>;1601,125
2005;Pfarrwerfen <50416>;2196,375
2005;Radstadt <50417>;4809,375
2005;St. Johann im Pongau <50418>;10574,25
2005;St. Martin am Tennengebirge <50419>;1551,5
2005;St. Veit im Pongau <50420>;3386,5
2005;Schwarzach im Pongau <50421>;3516,5
2005;Untertauern <50422>;495,375
2005;Wagrain <50423>;3035,125
2005;Werfen <50424>;3113,25
2005;Werfenweng <50425>;808,875
2005;Göriach <50501>;358,875
2005;Lessach <50502>;553,25
2005;Mariapfarr <50503>;2276,125
2005;Mauterndorf <50504>;1802,125
2005;Muhr <50505>;594,5
2005;Ramingstein <50506>;1328,375
2005;St. Andrä im Lungau <50507>;710
2005;St. Margarethen im Lungau <50508>;795,5
2005;St. Michael im Lungau <50509>;3597,875
2005;Tamsweg <50510>;5822,75
2005;Thomatal <50511>;337,25
2005;Tweng <50512>;349,125
2005;Unternberg <50513>;991,75
2005;Weißpriach <50514>;324,75
2005;Zederhaus <50515>;1236,625
2005;Bramberg am Wildkogel <50601>;3909,625
2005;Bruck an der Großglocknerstraße <50602>;4380,75
2005;Dienten am Hochkönig <50603>;799,75
2005;Fusch an der Großglocknerstraße <50604>;713,875
2005;Hollersbach im Pinzgau <50605>;1149,25
2005;Kaprun <50606>;2937,875
2005;Krimml <50607>;873,75
2005;Lend <50608>;1543,125
2005;Leogang <50609>;3066,5
2005;Lofer <50610>;1917
2005;Maishofen <50611>;3066,375
2005;Maria Alm am Steinernen Meer <50612>;2057,375
2005;Mittersill <50613>;5435,875
2005;Neukirchen am Großvenediger <50614>;2606,125
2005;Niedernsill <50615>;2436,25
2005;Piesendorf <50616>;3632,5
2005;Rauris <50617>;3079,125
2005;Saalbach-Hinterglemm <50618>;2924,375
2005;Saalfelden am Steinernen Meer <50619>;15570
2005;St. Martin bei Lofer <50620>;1152,625
2005;Stuhlfelden <50621>;1582,375
2005;Taxenbach <50622>;2839,125
2005;Unken <50623>;1917,625
2005;Uttendorf <50624>;2875,875
2005;Viehhofen <50625>;625,75
2005;Wald im Pinzgau <50626>;1161,375
2005;Weißbach bei Lofer <50627>;393,625
2005;Zell am See <50628>;9911,375
2006;Salzburg <50101>;146635,875
2006;Abtenau <50201>;5734,375
2006;Adnet <50202>;3443,375
2006;Annaberg-Lungötz <50203>;2287,875
2006;Golling an der Salzach <50204>;3995,25
2006;Hallein <50205>;19045,25
2006;Krispl <50206>;867,375
2006;Kuchl <50207>;6585,375
2006;Oberalm <50208>;4022,875
2006;Puch bei Hallein <50209>;4194,25
2006;Rußbach am Paß Gschütt <50210>;800
2006;St. Koloman <50211>;1577,875
2006;Scheffau am Tennengebirge <50212>;1331,125
2006;Bad Vigaun <50213>;1897,25
2006;Anif <50301>;4031,625
2006;Anthering <50302>;3276,375
2006;Bergheim <50303>;4873,375
2006;Berndorf bei Salzburg <50304>;1626,5
2006;Bürmoos <50305>;4572
2006;Dorfbeuern <50306>;1365,75
2006;Ebenau <50307>;1328,875
2006;Elixhausen <50308>;2767,125
2006;Elsbethen <50309>;5030,375
2006;Eugendorf <50310>;6451,25
2006;Faistenau <50311>;2870
2006;Fuschl am See <50312>;1374,5
2006;Göming <50313>;622,625
2006;Grödig <50314>;6813,875
2006;Großgmain <50315>;2417,5
2006;Hallwang <50316>;3785,875
2006;Henndorf am Wallersee <50317>;4783,5
2006;Hintersee <50318>;463,375
2006;Hof bei Salzburg <50319>;3430,25
2006;Köstendorf <50320>;2518,25
2006;Koppl <50321>;3133,625
2006;Lamprechtshausen <50322>;3322,125
2006;Mattsee <50323>;2978,625
2006;Neumarkt am Wallersee <50324>;5638,875
2006;Nußdorf am Haunsberg <50325>;2212
2006;Oberndorf bei Salzburg <50326>;5548,125
2006;Obertrum am See <50327>;4412,375
2006;Plainfeld <50328>;1195,875
2006;St. Georgen bei Salzburg <50329>;2738,5
2006;St. Gilgen <50330>;3733,125
2006;Schleedorf <50331>;963
2006;Seeham <50332>;1745,25
2006;Seekirchen Markt ^<50334>;-
2006;Straßwalchen <50335>;6901,5
2006;Strobl <50336>;3562,25
2006;Thalgau <50337>;5286,875
2006;Wals-Siezenheim <50338>;11484
2006;Seekirchen am Wallersee <50339>;9542,875
2006;Altenmarkt im Pongau <50401>;3603,5
2006;Bad Hofgastein <50402>;6862,125
2006;Bad Gastein <50403>;4872,375
2006;Bischofshofen <50404>;10088,875
2006;Dorfgastein <50405>;1656,75
2006;Eben im Pongau <50406>;2124,5
2006;Filzmoos <50407>;1433,375
2006;Flachau <50408>;2642,875
2006;Forstau <50409>;542,75
2006;Goldegg <50410>;2349,375
2006;Großarl <50411>;3741,25
2006;Hüttau <50412>;1548,625
2006;Hüttschlag <50413>;925
2006;Kleinarl <50414>;836,5
2006;Mühlbach am Hochkönig <50415>;1595,625
2006;Pfarrwerfen <50416>;2235,625
2006;Radstadt <50417>;4822,25
2006;St. Johann im Pongau <50418>;10645,5
2006;St. Martin am Tennengebirge <50419>;1540,25
2006;St. Veit im Pongau <50420>;3408,125
2006;Schwarzach im Pongau <50421>;3504,5
2006;Untertauern <50422>;504,875
2006;Wagrain <50423>;3017
2006;Werfen <50424>;3068,75
2006;Werfenweng <50425>;821,625
2006;Göriach <50501>;360,625
2006;Lessach <50502>;561
2006;Mariapfarr <50503>;2284,5
2006;Mauterndorf <50504>;1786,5
2006;Muhr <50505>;579,875
2006;Ramingstein <50506>;1300,875
2006;St. Andrä im Lungau <50507>;704
2006;St. Margarethen im Lungau <50508>;795,25
2006;St. Michael im Lungau <50509>;3568,625
2006;Tamsweg <50510>;5845,375
2006;Thomatal <50511>;338,625
2006;Tweng <50512>;350,75
2006;Unternberg <50513>;995,625
2006;Weißpriach <50514>;324,75
2006;Zederhaus <50515>;1228,125
2006;Bramberg am Wildkogel <50601>;3910,375
2006;Bruck an der Großglocknerstraße <50602>;4412,125
2006;Dienten am Hochkönig <50603>;795,5
2006;Fusch an der Großglocknerstraße <50604>;711,375
2006;Hollersbach im Pinzgau <50605>;1156,125
2006;Kaprun <50606>;2948,375
2006;Krimml <50607>;879,375
2006;Lend <50608>;1511,625
2006;Leogang <50609>;3066
2006;Lofer <50610>;1924,75
2006;Maishofen <50611>;3092,375
2006;Maria Alm am Steinernen Meer <50612>;2065,75
2006;Mittersill <50613>;5402,5
2006;Neukirchen am Großvenediger <50614>;2609,75
2006;Niedernsill <50615>;2446,5
2006;Piesendorf <50616>;3664,25
2006;Rauris <50617>;3077,875
2006;Saalbach-Hinterglemm <50618>;2929,375
2006;Saalfelden am Steinernen Meer <50619>;15642,625
2006;St. Martin bei Lofer <50620>;1136,875
2006;Stuhlfelden <50621>;1584,125
2006;Taxenbach <50622>;2823,25
2006;Unken <50623>;1898,875
2006;Uttendorf <50624>;2873,75
2006;Viehhofen <50625>;636
2006;Wald im Pinzgau <50626>;1159,125
2006;Weißbach bei Lofer <50627>;409
2006;Zell am See <50628>;9897,5
2007;Salzburg <50101>;146346,625
2007;Abtenau <50201>;5739,75
2007;Adnet <50202>;3457
2007;Annaberg-Lungötz <50203>;2296,75
2007;Golling an der Salzach <50204>;3974,25
2007;Hallein <50205>;19240,125
2007;Krispl <50206>;867,375
2007;Kuchl <50207>;6595,125
2007;Oberalm <50208>;4104,875
2007;Puch bei Hallein <50209>;4223,875
2007;Rußbach am Paß Gschütt <50210>;792,75
2007;St. Koloman <50211>;1591,125
2007;Scheffau am Tennengebirge <50212>;1320,625
2007;Bad Vigaun <50213>;1886,5
2007;Anif <50301>;3988,625
2007;Anthering <50302>;3334,75
2007;Bergheim <50303>;4851,5
2007;Berndorf bei Salzburg <50304>;1632,375
2007;Bürmoos <50305>;4586,125
2007;Dorfbeuern <50306>;1375,5
2007;Ebenau <50307>;1325
2007;Elixhausen <50308>;2785,125
2007;Elsbethen <50309>;5067,125
2007;Eugendorf <50310>;6530
2007;Faistenau <50311>;2893,875
2007;Fuschl am See <50312>;1404,75
2007;Göming <50313>;639
2007;Grödig <50314>;6824,375
2007;Großgmain <50315>;2486,5
2007;Hallwang <50316>;3769,25
2007;Henndorf am Wallersee <50317>;4758,25
2007;Hintersee <50318>;464
2007;Hof bei Salzburg <50319>;3415,125
2007;Köstendorf <50320>;2511,25
2007;Koppl <50321>;3152,375
2007;Lamprechtshausen <50322>;3354,375
2007;Mattsee <50323>;3025,625
2007;Neumarkt am Wallersee <50324>;5690,125
2007;Nußdorf am Haunsberg <50325>;2233,125
2007;Oberndorf bei Salzburg <50326>;5597,5
2007;Obertrum am See <50327>;4481
2007;Plainfeld <50328>;1209,125
2007;St. Georgen bei Salzburg <50329>;2768,25
2007;St. Gilgen <50330>;3715,5
2007;Schleedorf <50331>;967,375
2007;Seeham <50332>;1773,25
2007;Seekirchen Markt ^<50334>;-
2007;Straßwalchen <50335>;6945,25
2007;Strobl <50336>;3537,5
2007;Thalgau <50337>;5339,75
2007;Wals-Siezenheim <50338>;11611,5
2007;Seekirchen am Wallersee <50339>;9546,875
2007;Altenmarkt im Pongau <50401>;3606,125
2007;Bad Hofgastein <50402>;6740,875
2007;Bad Gastein <50403>;4699
2007;Bischofshofen <50404>;10190,5
2007;Dorfgastein <50405>;1677,375
2007;Eben im Pongau <50406>;2141,625
2007;Filzmoos <50407>;1421,75
2007;Flachau <50408>;2651
2007;Forstau <50409>;544,625
2007;Goldegg <50410>;2391,125
2007;Großarl <50411>;3713,25
2007;Hüttau <50412>;1537,25
2007;Hüttschlag <50413>;922
2007;Kleinarl <50414>;862,75
2007;Mühlbach am Hochkönig <50415>;1573,875
2007;Pfarrwerfen <50416>;2223,625
2007;Radstadt <50417>;4805,75
2007;St. Johann im Pongau <50418>;10679,5
2007;St. Martin am Tennengebirge <50419>;1532,625
2007;St. Veit im Pongau <50420>;3407
2007;Schwarzach im Pongau <50421>;3493,875
2007;Untertauern <50422>;514
2007;Wagrain <50423>;2990,75
2007;Werfen <50424>;3060,875
2007;Werfenweng <50425>;844,875
2007;Göriach <50501>;365
2007;Lessach <50502>;568
2007;Mariapfarr <50503>;2307,625
2007;Mauterndorf <50504>;1786,375
2007;Muhr <50505>;575,125
2007;Ramingstein <50506>;1297
2007;St. Andrä im Lungau <50507>;704,25
2007;St. Margarethen im Lungau <50508>;798,125
2007;St. Michael im Lungau <50509>;3545
2007;Tamsweg <50510>;5816
2007;Thomatal <50511>;339,5
2007;Tweng <50512>;353,75
2007;Unternberg <50513>;1002,75
2007;Weißpriach <50514>;320,5
2007;Zederhaus <50515>;1217,375
2007;Bramberg am Wildkogel <50601>;3913,625
2007;Bruck an der Großglocknerstraße <50602>;4424,125
2007;Dienten am Hochkönig <50603>;787,125
2007;Fusch an der Großglocknerstraße <50604>;709,25
2007;Hollersbach im Pinzgau <50605>;1138,125
2007;Kaprun <50606>;2954,625
2007;Krimml <50607>;863,625
